ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONS_SERVICES,CONS_CONS_TAXES,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_CONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR,CONS_OTHER
410081205,0,14279.3896,16287.42876,0,6785.15516,3346.731937,1182.511951,8924.618499,0,4437.85824,11713.56178,0,3346.731937,2585.694264,223.1154625,18072.35246,916.9128595,0,5501.477157,3346.731937,12494.4659,0,13386.92775,3346.731937,1115.577312,0,3792.962862,3949.143686,0,4685.424712,6738.086967,3346.731937,3703.716677,15662.70547,7,0,7,24,6419,2017,156885.3184
410081301,0,12048.23497,17849.237,0,7335.302876,4462.309249,1115.577312,11155.77312,0,1127.802817,11713.56178,916.9128595,3346.731937,2383.973435,446.2309249,21530.64213,1283.678003,0,0,5577.886562,23204.0081,0,14056.27414,2454.270087,0,0,1561.808237,5778.690478,0,4283.816879,5734.067385,0,4930.851721,12360.59662,8,0,7,24,735,2017,158809.0016
410081302,0,3435.978122,10932.65766,0,3667.651438,2008.039162,1115.577312,3792.962862,0,36.67651438,8366.829843,1833.825719,3346.731937,550.1477157,780.9041186,12829.13909,0,0,42177.99154,11155.77312,24096.46995,0,1673.365969,2008.039162,669.3463874,0,2454.270087,4239.193787,223.1154625,2677.38555,4752.359351,0,3681.405131,12717.58136,5,0,7,24,735,2017,154290.7607
410091101,834.3907021,8545.322213,12762.20445,0,11232.18253,8857.68386,1963.41607,12717.58136,1472.562052,38354.46491,7273.564076,14762.29704,0,1173.64846,4774.670897,25479.78581,2750.738578,0,0,5912.559755,42503.4956,1784.9237,0,7942.910464,8924.618499,14502.50506,19634.1607,2811.254827,0,3101.304928,2989.747197,0,7005.825522,8790.749221,4,0,14,24,2236.63,2017,266096.364
410091102,1503.73709,5756.378932,13676.97785,0,11278.02817,9125.422415,1896.481431,28781.89466,1918.792977,7133.582047,6403.413773,8123.847935,4016.078324,1522.075347,5466.32883,27934.0559,3667.651438,0,62350.07444,30789.93382,40160.78324,0,10151.75354,7362.810261,12226.72734,3346.731937,3346.731937,2722.008642,0,2320.40081,3190.551113,0,5265.524914,6180.29831,4,0,14,24,2236.63,2017,313942.0996
410091201,871.0672165,2454.270087,15082.60526,0,10825.07322,5957.182848,1338.692775,11267.33085,1472.562052,2145.576091,13498.48548,21272.37834,0,2127.237834,3904.520593,21195.96893,2383.973435,0,0,1115.577312,44176.86157,0,0,7139.694799,3012.058743,0,0,3279.797298,0,5153.967183,3212.86266,0,2833.566373,8790.749221,6,0,14,24,3393.5,2017,179429.4549
410091202,366.7651438,3078.993382,14435.57042,0,9084.772612,7385.121808,713.9694799,3792.962862,0,6574.265202,8924.618499,540.9785871,0,990.2658882,2231.154625,26617.67467,2383.973435,0,0,4462.309249,29451.24105,0,21329.83821,2677.38555,2788.943281,6693.463874,7496.679539,3458.289668,0,4060.701417,3525.224307,0,3279.797298,6693.463874,6,0,14,24,3393.5,2017,168602.8535
410091203,403.4416582,5801.002024,10932.65766,0,6502.745999,7095.071707,0,3569.8474,959.3964886,8041.325777,8924.618499,623.5007444,0,733.5302876,1784.9237,16220.49412,0,0,0,4908.540174,28112.54827,0,13208.43538,1784.9237,3123.616475,6693.463874,3748.339769,2945.124105,17849.237,4038.389871,3592.158946,0,1807.235246,6202.609857,5,0,14,24,3393.5,2017,158674.5211
410091204,825.2215735,10374.869,19701.09534,0,16489.76086,13788.53558,0,6581.906143,2387.335448,1439.553189,19634.1607,35704.58675,2231.154625,4401.181725,6024.117487,32998.7769,1833.825719,0,0,22311.54625,78648.20052,0,0,4462.309249,5577.886562,13386.92775,0,6648.840782,0,7719.795001,5845.625117,3346.731937,4685.424712,16599.79041,12,0,14,24,3393.5,2017,323948.064
410091301,421.7799154,6247.232949,14212.45496,0,9334.172909,5801.002024,1450.250506,892.4618499,0,1577.090118,13721.60094,0,0,696.8537732,1004.019581,18630.14112,183.3825719,0,0,2119.596893,6693.463874,0,5823.31357,2342.712356,3458.289668,0,1673.365969,1539.496691,0,4083.012963,4596.178527,5354.771099,2097.285347,10508.73828,7,0,14,24,1465.38,2017,110250.2135
410091302,641.8390016,9013.864684,13275.37002,0,13918.73721,8032.156649,1673.365969,669.3463874,1204.823497,3741.004467,20125.01471,1650.443147,2231.154625,1338.692775,1450.250506,31392.34557,1833.825719,0,6601.772588,1784.9237,31771.64186,0,17849.237,5689.444293,7139.694799,8032.156649,7809.041186,5377.082645,0,5756.378932,5042.409452,5577.886562,3882.209047,10999.5923,10,0,14,24,1465.38,2017,222230.3359
410101101,1833.825719,28670.33693,16242.80567,0,14853.98832,100401.9581,2052.662255,53547.71099,35698.474,76103.76734,12829.13909,117914.9937,22311.54625,8050.494906,10932.65766,37929.62862,9169.128595,0,66934.63874,11155.77312,63811.02227,0,0,18072.35246,11713.56178,1338.692775,29005.01012,5801.002024,0,15350.34382,3681.405131,4016.078324,11602.00405,16889.84051,6,0,7,24,3030,2017,791672.0376
410101201,0,2008.039162,4016.078324,0,5959.933586,6247.232949,0,11155.77312,0,1870.502233,2342.712356,12836.78003,6693.463874,1833.825719,0,7563.614178,0,0,0,0,12048.23497,0,0,2008.039162,2231.154625,0,2231.154625,669.3463874,33467.31937,937.0849424,713.9694799,0,3123.616475,3502.912761,2,0,7,24,669.13,2017,119444.71
410101202,0,27666.31735,11445.82322,0,3209.195008,12940.69682,892.4618499,1115.577312,0,2053.884805,14725.62052,73353.02876,0,3484.268866,1561.808237,35966.21255,18338.25719,0,0,6693.463874,16510.54422,0,0,3614.470492,0,892.4618499,0,5577.886562,0,3770.651316,4796.982443,0,4796.982443,6537.28305,5,0,7,24,669.13,2017,248498.0555
410101203,0,8701.503036,9147.733961,223.1154625,6491.743045,2900.501012,0,13386.92775,0,55.01477157,9370.849424,33650.70194,0,1100.295431,0,15662.70547,0,0,0,2231.154625,16064.3133,0,0,4127.636056,1115.577312,0,0,3681.405131,66934.63874,3726.028223,3413.666576,1338.692775,5354.771099,5890.248209,4,0,7,24,669.13,2017,205421.4894
410101204,733.5302876,5354.771099,14056.27414,0,6143.316158,10709.5422,624.7232949,80321.56649,0,8857.378222,14056.27414,0,4462.309249,293.412115,0,18964.81431,14670.60575,0,0,107095.422,24765.81633,0,0,4462.309249,1784.9237,0,0,6358.79068,0,5600.198108,5020.097906,2231.154625,8032.156649,13074.5661,7,0,7,24,669.13,2017,343617.6786
410101301,0,446.2309249,5243.213368,0,1833.825719,1561.808237,557.7886562,1115.577312,0,18.33825719,3904.520593,0,2231.154625,366.7651438,0,7340.498715,11002.95431,0,0,3569.8474,5020.097906,0,0,1673.365969,0,0,0,1606.43133,0,1539.496691,937.0849424,3681.405131,1561.808237,3636.782038,2,0,7,24,252.5,2017,53605.78214
410102101,2750.738578,22534.66171,13342.30466,223.1154625,31358.41979,8924.618499,0,11155.77312,13275.37002,4859.638155,9259.291692,0,12494.4659,4346.166954,3792.962862,54707.9114,14670.60575,0,0,3123.616475,63476.34907,0,0,6805.021605,8813.060768,1115.577312,91477.33961,4975.474813,0,4194.570694,2119.596893,2008.039162,11044.21539,12672.95827,2,0,7,24,15756,2017,406179.56
410111101,1320.354518,8924.618499,28291.04064,0,12539.70027,6693.463874,0,2231.154625,0,898.5746023,10888.03457,7757.082791,0,3575.960152,5354.771099,20303.50708,0,0,274156.945,37929.62862,54663.2883,11155.77312,892.4618499,13052.25455,7809.041186,0,0,18942.50276,11155.77312,4596.178527,1784.9237,13386.92775,5421.705738,18741.69885,4,0,7,24,857.5,2017,554176.3251
410111102,916.9128595,9147.733961,38710.53274,0,31376.75805,31013.04928,0,35252.24307,3792.962862,873451.1899,9482.407155,17513.03562,2900.501012,3300.886294,17135.26752,26952.34787,5501.477157,0,36676.51438,0,47077.36258,0,0,3904.520593,2231.154625,0,2231.154625,6693.463874,0,2945.124105,6202.609857,6693.463874,5488.640377,29005.01012,3,0,7,24,857.5,2017,1216885.792
410111201,1558.751861,9370.849424,30120.58743,0,11644.79332,28335.66373,0,7809.041186,0,7096.905532,26773.8555,275.0738578,7809.041186,4309.490439,0,25546.72045,2750.738578,0,5501.477157,1896.481431,27666.31735,0,267.738555,9950.949626,11378.88859,0,5354.771099,9817.080349,0,4551.555434,8946.930045,22088.43078,4774.670897,20794.3611,8,0,7,24,7043.75,2017,266270.5775
410111202,0,14502.50506,26439.1823,0,12928.47132,4685.424712,0,4462.309249,0,8558.46463,15060.29372,8061.49786,5577.886562,2017.208291,3257.485752,18295.46792,0,0,0,22311.54625,8478.387574,0,10888.03457,9259.291692,18964.81431,0,8924.618499,11557.38096,22311.54625,5466.32883,7742.106548,20749.73801,10486.42674,18451.64875,7,0,7,24,7043.75,2017,272998.884
410111203,696.8537732,34962.19297,29674.35651,0,11369.71946,21753.75759,0,8032.156649,0,13185.20692,7809.041186,0,0,916.9128595,1784.9237,12025.92343,0,0,0,6247.232949,3346.731937,0,8032.156649,3792.962862,6693.463874,0,0,1561.808237,29005.01012,2409.646995,4953.163267,3346.731937,4596.178527,22423.10398,5,0,7,24,7043.75,2017,208944.8799
410111204,293.412115,9482.407155,26216.06684,0,8802.363451,9817.080349,0,17849.237,3123.616475,8096.340549,13922.40486,15037.3709,4462.309249,3851.03401,1561.808237,21530.64213,2200.590863,0,0,0,35029.12761,0,0,3235.174206,5577.886562,0,1784.9237,7095.071707,0,7005.825522,3703.716677,3346.731937,5801.002024,9482.407155,6,0,7,24,7043.75,2017,202092.4844
410111301,916.9128595,2788.943281,20080.39162,0,11039.63083,7362.810261,0,3346.731937,0,1100.295431,7809.041186,348.4268866,3346.731937,1613.766633,0,17737.67927,1833.825719,0,0,11155.77312,20861.29574,2231.154625,0,6358.79068,7809.041186,0,0,4975.474813,0,3815.274408,4707.736258,0,5131.655637,13163.81229,6,0,7,24,3185,2017,139454.805
410111302,0,1115.577312,13498.48548,0,916.9128595,1784.9237,0,557.7886562,0,495.1329441,9861.703441,5.501477157,4908.540174,146.7060575,2967.435651,4506.932342,0,0,2750.738578,0,8366.829843,0,1450.250506,1271.758136,3569.8474,0,0,3837.585954,11155.77312,2744.320188,4752.359351,0,669.3463874,7050.448614,4,0,7,24,3185,2017,74886.4127
410121101,916.9128595,5577.886562,17916.17164,0,13753.69289,22980.89263,892.4618499,55109.51923,0,3172.518494,11713.56178,30826.61034,3346.731937,3300.886294,18964.81431,48527.61309,2750.738578,0,110029.5431,2677.38555,39491.43686,0,0,4863.917082,6693.463874,0,7809.041186,8143.71438,0,4841.605536,2454.270087,0,7251.25253,26550.74003,5,0,7,24,510.5,2017,442641.2111
410121102,1467.060575,5801.002024,10240.99973,0,12836.78003,8701.503036,780.9041186,12271.35044,0,129495.6031,8143.71438,61323.13204,3346.731937,1540.413604,4350.751518,16644.4135,3667.651438,0,0,5577.886562,35252.24307,0,0,4239.193787,1561.808237,0,25658.27818,6024.117487,0,5020.097906,5466.32883,334.6731937,4462.309249,13610.04321,3,0,7,24,510.5,2017,377577.9915
410121103,4584.564297,3346.731937,11445.82322,0,45845.64297,41276.36056,892.4618499,53547.71099,20080.39162,100952.1058,16064.3133,22262.64423,15618.08237,9169.128595,22311.54625,23717.17366,3300.886294,0,7335.302876,35698.474,82887.39431,0,0,15841.19784,6470.348412,0,12271.35044,6269.544495,0,6135.675218,2231.154625,0,10040.19581,26773.8555,6,0,7,24,510.5,2017,594924.2383
410121104,550.1477157,6024.117487,0,0,5354.771099,10040.19581,892.4618499,6693.463874,0,293.412115,0,1540.413604,0,1283.678003,5020.097906,7251.25253,0,0,0,3346.731937,8121.402834,1784.9237,0,4016.078324,1115.577312,669.3463874,44623.09249,0,1115.577312,713.9694799,780.9041186,7809.041186,4462.309249,0,1,0,7,24,510.5,2017,123502.9663
410121201,696.8537732,8299.895204,15461.90155,0,15257.42998,15952.75557,1405.627414,24542.70087,0,1980.531776,9080.799322,1907.178748,3346.731937,2714.062064,7362.810261,22021.49615,6418.390016,0,29891.35922,23427.12356,36367.82038,0,0,8032.156649,2900.501012,0,7809.041186,5979.494394,0,4127.636056,3034.37029,0,12606.02363,14502.50506,5,0,7,24,1276.25,2017,269665.2945
410121202,0,1561.808237,3123.616475,0,110.0295431,1115.577312,892.4618499,2231.154625,0,0,6024.117487,440.1181725,0,55.01477157,4796.982443,8924.618499,2750.738578,0,5501.477157,10263.31127,12048.23497,0,0,446.2309249,0,0,0,4016.078324,0,2164.219986,557.7886562,0,780.9041186,5577.886562,1,0,7,24,1276.25,2017,70258.75349
410121203,550.1477157,3012.058743,17179.89061,0,11002.95431,17403.00607,892.4618499,26773.8555,0,4859.638155,6693.463874,16211.01936,6135.675218,1833.825719,8924.618499,21374.4613,3667.651438,0,0,11155.77312,77644.18094,3346.731937,0,2275.777717,6693.463874,0,2231.154625,4886.228628,0,4417.686157,4685.424712,2231.154625,4462.309249,20080.39162,10,0,7,24,1276.25,2017,273445.115
410121204,550.1477157,2454.270087,25412.85118,0,8160.524449,13386.92775,892.4618499,8924.618499,0,550.1477157,17849.237,14835.65007,3346.731937,4401.181725,2677.38555,30566.81836,0,0,2200.590863,2231.154625,19634.1607,0,0,4016.078324,0,0,2231.154625,6693.463874,4908.540174,4016.078324,2231.154625,0,11602.00405,24498.07778,7,0,7,24,1276.25,2017,192858.5607
410131101,1687.119661,9817.080349,15283.40918,0,13717.01638,29228.12558,4127.636056,7809.041186,8924.618499,42122.97676,10040.19581,10636.18917,5577.886562,2567.356006,5801.002024,27777.87508,3667.651438,0,12836.78003,3346.731937,36367.82038,2231.154625,0,6693.463874,18183.91019,0,15618.08237,2454.270087,0,5622.509654,4417.686157,2900.501012,5354.771099,10062.50736,4,0,7,24,256.25,2017,309591.9593
410131102,366.7651438,3525.224307,18942.50276,669.3463874,8618.980879,15618.08237,4083.012963,111557.7312,0,51613.02486,15618.08237,29616.28536,3346.731937,1833.825719,780.9041186,25658.27818,2750.738578,0,1833.825719,22311.54625,24431.14314,0,0,3123.616475,4016.078324,0,4462.309249,7407.433354,0,1494.873599,4930.851721,11155.77312,3012.058743,11155.77312,4,0,7,24,256.25,2017,374992.2972
410131201,1925.517005,5801.002024,25992.95138,0,20502.17154,22980.89263,4083.012963,8924.618499,0,112285.1488,15618.08237,0,12271.35044,2567.356006,1784.9237,24565.01242,1833.825719,0,0,22311.54625,78090.41186,0,0,16510.54422,9593.964886,0,3346.731937,15841.19784,0,5265.524914,3302.108845,3792.962862,5243.213368,19210.24132,7,0,7,24,1729.69,2017,417651.3624
410131202,678.515516,7251.25253,10263.31127,0,7060.229018,6135.675218,4239.193787,6693.463874,0,39959.06242,8924.618499,0,0,2328.958663,1561.808237,18072.35246,1833.825719,0,0,20080.39162,10486.42674,0,6068.740579,3346.731937,6693.463874,0,4462.309249,2030.350708,0,2342.712356,2722.008642,10040.19581,3904.520593,4462.309249,3,0,7,24,1729.69,2017,181379.1173
410131203,0,3123.616475,15060.29372,0,7335.302876,9817.080349,4083.012963,4462.309249,0,1833.825719,7809.041186,0,0,1008.604145,0,21195.96893,1467.060575,0,0,22311.54625,40160.78324,0,0,3569.8474,2677.38555,0,0,6916.579337,0,3837.585954,2677.38555,4908.540174,2677.38555,13096.87765,3,0,7,24,1729.69,2017,164969.7391
410131204,0,3792.962862,14056.27414,0,5684.859729,3569.8474,4239.193787,10486.42674,0,14597.25272,6693.463874,0,14502.50506,1191.986717,557.7886562,20526.62255,1467.060575,0,0,8924.618499,16064.3133,0,6247.232949,3681.405131,4908.540174,0,0,2231.154625,0,2008.039162,4395.374611,0,3569.8474,16733.65969,5,0,7,24,1729.69,2017,156074.1562
410131301,0,1561.808237,10263.31127,0,7243.61159,2231.154625,1561.808237,0,0,641.8390016,6247.232949,3942.725296,1115.577312,1833.825719,334.6731937,13498.48548,1833.825719,0,0,0,16398.98649,0,0,2677.38555,3458.289668,0,1673.365969,4127.636056,0,2498.89318,2900.501012,0,2231.154625,5689.444293,4,0,7,24,230.63,2017,83702.2242
410131302,2017.208291,6358.79068,12271.35044,0,3942.725296,7809.041186,0,3346.731937,0,7518.685448,6693.463874,696.8537732,0,1833.825719,2788.943281,6805.021605,733.5302876,0,3667.651438,11155.77312,10040.19581,0,6470.348412,5689.444293,2231.154625,0,4016.078324,5644.8212,0,1673.365969,4752.359351,3346.731937,2342.712356,5934.871302,6,0,7,24,230.63,2017,117510.3295
410141101,7243.61159,7585.925724,17715.36772,0,13790.36941,21307.52667,2231.154625,5577.886562,16733.65969,9077.437309,24542.70087,0,1115.577312,1833.825719,53547.71099,18295.46792,2750.738578,0,0,7809.041186,7251.25253,0,26885.41323,7585.925724,7139.694799,669.3463874,6693.463874,7251.25253,0,6715.77542,4506.932342,5020.097906,4127.636056,8924.618499,4,0,7,24,1417.63,2017,286214.0434
410141102,3209.195008,3346.731937,6693.463874,0,1558.751861,5466.32883,1784.9237,0,0,17989.8303,4462.309249,0,2231.154625,275.0738578,2008.039162,19098.68359,2750.738578,0,0,4462.309249,3904.520593,2677.38555,0,2365.023902,0,0,0,1784.9237,0,1561.808237,825.5272111,0,892.4618499,2922.812558,1,0,7,24,1417.63,2017,85578.53355
410141201,5684.859729,8701.503036,16220.49412,0,7793.759305,14056.27414,1784.9237,0,0,7426.994162,22646.21944,0,0,1375.369289,41276.36056,13386.92775,2750.738578,0,0,4462.309249,27331.64415,0,63364.79134,4350.751518,6693.463874,0,0,7028.137068,0,4239.193787,3815.274408,0,3726.028223,6135.675218,4,0,7,24,2384.19,2017,258031.1985
410141202,5501.477157,4908.540174,21753.75759,0,45845.64297,11267.33085,3012.058743,5577.886562,0,18705.02233,20080.39162,33925.7758,5577.886562,4584.564297,3681.405131,17626.12154,2750.738578,0,10636.18917,11155.77312,46184.90073,3346.731937,0,6805.021605,4462.309249,0,3346.731937,6671.152328,0,4685.424712,6537.28305,6693.463874,6581.906143,23761.79675,10,0,7,24,2384.19,2017,323913.5269
410141203,1833.825719,2231.154625,2610.450911,0,11002.95431,3904.520593,1227.135044,2231.154625,0,7482.008933,7139.694799,0,3346.731937,1833.825719,3792.962862,15328.03227,1833.825719,0,2750.738578,4462.309249,15394.96691,3346.731937,0,3235.174206,1851.858338,0,2231.154625,3279.797298,0,1829.546792,3458.289668,2231.154625,4016.078324,14971.04753,4,0,7,24,2384.19,2017,126246.6752
410141204,1833.825719,4127.636056,6604.217689,0,8343.907021,3346.731937,1338.692775,0,0,5954.432109,7585.925724,0,1561.808237,1283.678003,4462.309249,5087.032544,1833.825719,8924.618499,5501.477157,3346.731937,7809.041186,2788.943281,0,3569.8474,3235.174206,0,3346.731937,2565.827818,0,2030.350708,1941.104523,3904.520593,2788.943281,5667.132747,2,0,7,24,2384.19,2017,104180.2504
410141301,916.9128595,1450.250506,9370.849424,0,14670.60575,3346.731937,1338.692775,2231.154625,0,6418.390016,7809.041186,0,2231.154625,1467.060575,2454.270087,10040.19581,1833.825719,0,4584.564297,1115.577312,6693.463874,0,0,2231.154625,0,0,1673.365969,3346.731937,0,1673.365969,2387.335448,2231.154625,2231.154625,6693.463874,4,0,7,24,4124,2017,91069.61903
410141302,1833.825719,2231.154625,2610.450911,0,11002.95431,3904.520593,1227.135044,2231.154625,0,7482.008933,7139.694799,0,3346.731937,1833.825719,3792.962862,15328.03227,1833.825719,0,2750.738578,4462.309249,15394.96691,3346.731937,0,3235.174206,1851.858338,0,2231.154625,3279.797298,0,1829.546792,3458.289668,2231.154625,4016.078324,14971.04753,6,0,7,24,4124,2017,126246.6752
410151101,1833.825719,4350.751518,32351.74206,0,11828.17589,28781.89466,914.7733961,37929.62862,312.3616475,9260.819881,22311.54625,368598.9695,4462.309249,4584.564297,4462.309249,16867.52896,3667.651438,0,36676.51438,22311.54625,66488.40782,0,0,8366.829843,8924.618499,0,0,7028.137068,0,7809.041186,7942.910464,0,8813.060768,27443.20188,6,0,6,24,156,2017,721971.3784
410151102,0,9482.407155,21307.52667,0,17843.12425,7362.810261,446.2309249,26773.8555,0,89866.62936,15618.08237,0,11155.77312,3841.864881,9705.522617,19344.1106,3667.651438,0,0,15618.08237,51316.55637,0,0,10597.98447,11713.56178,6693.463874,4239.193787,16220.49412,0,7920.598918,3592.158946,0,5020.097906,16465.92113,5,0,6,24,156,2017,364506.1761
410151201,0,11155.77312,23114.76191,981.7080349,15009.86351,20749.73801,468.5424712,114904.4632,0,739967.0158,11155.77312,28681.03424,4462.309249,4584.564297,7362.810261,43195.15353,1833.825719,0,0,4462.309249,58010.02024,0,0,11044.21539,6693.463874,0,46073.343,4417.686157,0,6671.152328,7362.810261,8478.387574,5354.771099,19857.27616,6,0,6,24,3588,2017,1182938.01
410151202,1833.825719,17849.237,37528.02079,0,16742.82881,23650.23902,2008.039162,44623.09249,780.9041186,13148.5304,21865.31532,1833.825719,15618.08237,4951.329441,7139.694799,61869.91774,3667.651438,0,0,8924.618499,95493.41794,1115.577312,0,10597.98447,55778.86562,0,22311.54625,10084.8189,0,10888.03457,17626.12154,4685.424712,8032.156649,48304.49762,10,0,6,24,3588,2017,531425.5776
