ID_NO,CONS_BEDDING,CONS_BEVERAGE,CONS_C_SERVICES,CONS_C_TAXES,CONS_CEREAL,CONS_CEREAL_SUB,CONS_CLOTHING,CONS_CONVEYANCE,CONS_DRY_FRUIT,CONS_DURABLE_GOODS,CONS_EDIBLE_OIL,CONS_EDUCATION,CONS_ENTERTAINMENT,CONS_FOOTWEAR,CONS_FRUIT,CONS_FUEL,CONS_IMPUTED_RENT,CONS_INTOXICANT,CONS_MEDICAL_INST,CONS_MEDICAL_NON_INST,CONS_MILK_PROD,CONS_MINOR_DURABLE_GOODS,CONS_NON_VEG,CONS_OTHER_HOUSEHOLD_C_ONSUMABLES,CONS_PACK_PROC_FOOD,CONS_PAN,CONS_PROC_FOOD,CONS_PULSES,CONS_RENT,CONS_SALT_SUGAR,CONS_SPICES,CONS_TOBACCO,CONS_TOILETARIES,CONS_VEGETABLE,HH_SIZE,URBAN,DISTRICT,STATE_CODE,WEIGHT,ASSESSMENT_YEAR
413931101,2444.041528,2180.628163,27257.85204,1982.389239,59471.67718,0,20570.68286,5947.167718,5699.369063,3584.594241,15859.11391,28513.81783,3469.181169,773.9464838,5203.771753,31569.54864,6110.10382,0,0,39647.78479,34691.81169,0,0,13876.72468,7433.959647,0,133811.2737,24284.26818,0,6938.362338,8672.952922,0,11150.93947,16552.95015,5,0,14,23,276,2017
413931102,896.1485602,1833.710046,2477.986549,1982.389239,21756.7219,0,5743.497591,0,0,1833.031146,4757.734174,0,3469.181169,2036.701273,991.1946196,15859.11391,3258.722037,0,0,14867.91929,7433.959647,0,0,2477.986549,2477.986549,743.3959647,1982.389239,4460.375788,0,1932.829508,6194.966373,1238.993275,5947.167718,10853.58109,1,0,14,23,276,2017
413931201,1466.424917,1734.590584,21806.28163,991.1946196,25919.7393,0,11812.86738,14867.91929,0,9572.495984,9267.669694,11405.52713,4955.973098,3503.12619,6442.765028,23590.43195,2036.701273,0,0,14867.91929,14867.91929,3964.778479,0,2973.583859,7433.959647,0,3964.778479,16850.30853,0,6839.242876,6541.88449,2973.583859,9168.550232,8078.23615,4,0,14,23,1449,2017
413931202,1629.361019,1734.590584,5947.167718,743.3959647,36079.48416,0,11486.99518,5947.167718,743.3959647,1140.552713,8177.355612,15275.25955,1486.791929,4073.402546,1982.389239,24185.14872,0,0,0,12389.93275,14867.91929,0,0,2973.583859,991.1946196,0,6442.765028,9664.147542,9911.946196,6641.003952,5897.607987,0,7582.63884,16701.62934,5,0,14,23,1449,2017
413931203,407.3402546,1734.590584,1238.993275,991.1946196,16949.428,0,4195.604623,0,0,1812.664133,11894.33544,814.6805093,2477.986549,1507.158942,0,12489.05221,814.6805093,0,0,12389.93275,7929.556957,0,0,2230.187894,1982.389239,2477.986549,1982.389239,17345.90584,0,5104.652291,6294.085835,0,5699.369063,11596.97705,4,0,14,23,1449,2017
413931204,1018.350637,1982.389239,3964.778479,1982.389239,56002.49601,0,14664.24917,2973.583859,991.1946196,2932.849833,11646.53678,13849.56866,3469.181169,2647.711655,4708.174443,26117.97823,2851.381783,0,0,1982.389239,29735.83859,0,0,3469.181169,2973.583859,0,9911.946196,14124.52333,0,6690.563683,6541.88449,0,12043.01463,21112.4454,5,0,14,23,1449,2017
413931301,0,1982.389239,2924.024128,892.0751577,19080.49643,0,5947.167718,2180.628163,0,631.3773947,11200.4992,611.010382,0,1344.22284,1338.112737,22946.15544,2444.041528,0,0,0,8177.355612,0,0,6194.966373,892.0751577,0,1238.993275,11795.21597,0,2824.904666,5005.532829,1486.791929,5451.570408,16552.95015,5,0,14,23,2829,2017
413931302,855.4145348,1734.590584,12389.93275,991.1946196,33601.49761,0,6191.571871,1238.993275,0,2146.683142,13133.32871,0,3469.181169,977.6166112,2973.583859,27059.61312,1629.361019,0,0,7433.959647,14867.91929,0,0,4212.577133,1982.389239,0,1486.791929,13133.32871,0,5352.450946,5897.607987,0,6442.765028,17197.22665,6,0,14,23,2829,2017
413941101,2036.701273,4509.935519,13133.32871,2477.986549,28992.44262,0,12118.37258,10903.14082,11646.53678,26069.7763,15462.63607,11201.857,5947.167718,1568.25998,11398.73813,64378.09055,0,0,12220.20764,66905.63683,34444.01303,0,0,9416.348887,14867.91929,0,991.1946196,6938.362338,39647.78479,16701.62934,5501.130139,743.3959647,14620.12064,13975.84414,3,0,11,23,131,2017
413941102,6110.10382,6938.362338,26266.65742,991.1946196,45099.35519,1486.791929,62608.19714,74339.59647,13381.12737,23218.39451,10407.54351,0,0,11201.857,12885.53006,41184.13645,2444.041528,0,0,2477.986549,37169.79824,0,0,19328.29508,19823.89239,743.3959647,2477.986549,14867.91929,0,7037.481799,8722.512653,0,16850.30853,10655.34216,3,0,11,23,131,2017
413941201,0,3469.181169,5203.771753,0,4955.973098,0,5132.487209,2973.583859,0,4928.817081,3221.382514,0,0,1018.350637,594.7167718,25225.90307,611.010382,5947.167718,0,12389.93275,7433.959647,0,2973.583859,2973.583859,2477.986549,991.1946196,0,4955.973098,0,3072.703321,4509.935519,1238.993275,2973.583859,5154.212022,3,0,11,23,3078.5,2017
413941202,8146.805093,6194.966373,28744.64397,0,56745.89197,0,36212.54864,9911.946196,0,9368.825857,13876.72468,8961.485602,0,8228.273144,7929.556957,83607.26617,1018.350637,0,4073.402546,173459.0584,8920.751577,0,0,6541.88449,3469.181169,1486.791929,59471.67718,22252.31921,0,10258.86431,14372.32198,2031.94897,13381.12737,19724.77293,11,0,11,23,3078.5,2017
413941203,0,6938.362338,10655.34216,0,18584.89912,0,4358.540725,0,0,3808.631381,8672.952922,0,0,1222.020764,1238.993275,34989.17007,1222.020764,0,5600.928501,22549.6776,8920.751577,0,0,2725.785204,0,0,0,4460.375788,0,3518.7409,1833.710046,743.3959647,4708.174443,4856.853636,2,0,11,23,3078.5,2017
413941204,0,12043.01463,8920.751577,991.1946196,76817.58302,0,26823.35577,5451.570408,14867.91929,15071.58942,17345.90584,0,5947.167718,4073.402546,2577.106011,38854.82909,2036.701273,0,0,19823.89239,44603.75788,0,0,2973.583859,13381.12737,991.1946196,0,15363.5166,0,30776.59294,9812.826734,743.3959647,7681.758302,17841.50315,6,0,11,23,3078.5,2017
413941301,814.6805093,2378.867087,26762.25473,0,45594.9525,0,47373.67162,2973.583859,0,2240.371401,6938.362338,5702.763565,0,5458.359412,2775.344935,58728.28121,1018.350637,0,0,7433.959647,7433.959647,0,3568.300631,3716.979824,1486.791929,2477.986549,42621.36864,16850.30853,0,5947.167718,9465.908618,6194.966373,5451.570408,8772.072384,12,0,11,23,1572,2017
413941302,9776.166112,6938.362338,26762.25473,0,41332.81564,0,48554.95835,4955.973098,0,17719.30108,10407.54351,34623.92165,0,8554.145348,11894.33544,73348.40185,0,0,0,2477.986549,7433.959647,0,9911.946196,9911.946196,14867.91929,4212.577133,2477.986549,7929.556957,24779.86549,5352.450946,6641.003952,7433.959647,18337.10046,12043.01463,6,0,11,23,1572,2017
413951101,1384.956866,15413.07634,46189.66928,3221.382514,52087.27726,594.7167718,25418.03189,122908.1328,2527.54628,26191.97837,17841.50315,92344.03573,7433.959647,7902.40094,10804.02135,59570.79664,6110.10382,0,0,0,100606.2539,0,0,9812.826734,12786.41059,13381.12737,24284.26818,12538.61194,0,10952.70055,7384.399916,0,20418.60916,20963.76621,4,0,13,23,318,2017
413951201,0,7681.758302,11696.09651,792.9556957,18337.10046,0,9674.331048,14372.32198,1635.471122,1714.902472,10159.74485,3258.722037,0,1242.387777,4212.577133,22351.43867,2444.041528,0,0,4955.973098,13628.92602,3469.181169,9862.386465,6393.205297,4460.375788,5947.167718,991.1946196,9812.826734,0,4906.413367,5748.928794,0,5699.369063,16404.27096,2,0,13,23,2345.25,2017
413951202,1018.350637,6591.444221,22797.47625,2378.867087,53772.30812,0,10061.30429,40143.3821,5798.488525,12668.28192,19823.89239,17963.70523,7433.959647,5051.019158,13381.12737,72605.00589,6110.10382,0,0,29735.83859,44603.75788,0,26762.25473,8672.952922,3221.382514,12389.93275,2477.986549,13876.72468,0,8573.83346,7879.997226,495.5973098,17098.10719,16453.83069,5,0,13,23,2345.25,2017
413951301,0,6740.123414,2477.986549,0,25671.94065,0,9165.15573,2477.986549,0,1222.020764,13381.12737,1425.690891,0,1629.361019,7433.959647,16007.79311,2036.701273,8672.952922,0,1982.389239,2230.187894,0,11101.37974,1982.389239,1585.911391,6194.966373,1982.389239,15710.43472,0,4410.816057,5154.212022,4460.375788,4708.174443,7632.198571,5,0,13,23,3021,2017
413952101,916.515573,13182.88844,59471.67718,2378.867087,32858.10164,0,14114.33982,37169.79824,7235.720723,54624.32815,13381.12737,7332.124584,7433.959647,7128.454456,20616.84809,91090.78555,12220.20764,0,28513.81783,0,59719.47583,0,52830.67323,20071.69105,3667.420093,0,36426.40227,15115.71795,0,8226.915343,11547.41732,0,9614.587811,19873.45212,2,0,13,23,1590,2017
413952201,977.6166112,3221.382514,8425.154267,594.7167718,50848.28399,0,21548.29947,2477.986549,396.4778479,5315.790323,16106.91257,30957.85935,743.3959647,2627.344642,4955.973098,32858.10164,2851.381783,0,0,0,16354.71122,0,8623.393191,4559.49525,1883.269777,2031.94897,4955.973098,13430.6871,0,7285.280454,9812.826734,0,7929.556957,22995.71518,7,0,13,23,5803.5,2017
413952202,0,3072.703321,6789.683145,1486.791929,25870.17957,1288.553006,9279.211001,0,594.7167718,2077.435299,8573.83346,4175.23761,0,712.8454456,4113.457672,21112.4454,2444.041528,0,0,2477.986549,16800.7488,0,5451.570408,4063.897941,4410.816057,0,2477.986549,7979.116688,0,5302.891215,5154.212022,0,4113.457672,15710.43472,4,0,13,23,5803.5,2017
413952301,0,3469.181169,3716.979824,594.7167718,32560.74326,0,7882.033927,991.1946196,0,4900.303263,8425.154267,1425.690891,0,814.6805093,1238.993275,24680.74603,2036.701273,0,12220.20764,2477.986549,11150.93947,0,0,6145.406642,3716.979824,0,991.1946196,11696.09651,0,5104.652291,4559.49525,0,5104.652291,12439.49248,5,0,13,23,2544,2017
413961101,977.6166112,5203.771753,13678.48575,2973.583859,56944.1309,0,12098.00556,83755.94536,28744.64397,11812.86738,10407.54351,38900.99432,0,6598.912125,15958.23338,40985.89752,8146.805093,0,20367.01273,257710.6011,44603.75788,0,0,3469.181169,1734.590584,5947.167718,9911.946196,14322.76225,0,6393.205297,4460.375788,0,4955.973098,5302.891215,5,0,13,23,305,2017
413961102,13320.02633,3469.181169,8672.952922,3221.382514,36971.55931,0,5662.02954,148679.1929,6938.362338,10590.84662,8425.154267,4399.27475,0,2118.169324,2230.187894,24185.14872,4888.083056,0,0,49559.73098,44603.75788,0,0,3370.061707,1585.911391,6442.765028,2477.986549,8871.191846,1238.993275,4906.413367,3270.942245,0,2279.747625,5352.450946,2,0,13,23,305,2017
413961201,7820.932889,10903.14082,34196.21438,3221.382514,61255.82749,0,27821.33939,121916.9382,18832.69777,9694.698061,10655.34216,303468.4897,0,11568.46323,11150.93947,33403.25868,7332.124584,0,0,19823.89239,61949.66373,0,0,10903.14082,8425.154267,1982.389239,4955.973098,20715.96755,1238.993275,8078.23615,4460.375788,0,7433.959647,9168.550232,6,0,13,23,2173.13,2017
413961202,285.1381783,3617.860362,13381.12737,743.3959647,33700.61707,0,19756.00235,7929.556957,1486.791929,2077.435299,7186.160992,36090.34656,0,1303.488815,1734.590584,35038.7298,3258.722037,0,0,4955.973098,8326.034805,0,0,5203.771753,3221.382514,0,5104.652291,8623.393191,0,3964.778479,2725.785204,396.4778479,10110.18512,8326.034805,5,0,13,23,2173.13,2017
413961203,1629.361019,4509.935519,10159.74485,545.1570408,30875.7124,0,11181.48999,3964.778479,892.0751577,3258.722037,8672.952922,11324.05908,3469.181169,2444.041528,2378.867087,29190.68155,488.8083056,0,0,7433.959647,10903.14082,0,0,4708.174443,2081.508701,2477.986549,9713.707273,8524.273729,0,4708.174443,4163.017403,0,5798.488525,8573.83346,5,0,13,23,2173.13,2017
413961204,0,5848.048256,11646.53678,594.7167718,42819.60757,0,20326.27871,8425.154267,743.3959647,2484.775553,10655.34216,16497.28031,0,2036.701273,2477.986549,39895.58344,4073.402546,0,0,4955.973098,17841.50315,0,0,2725.785204,11894.33544,6442.765028,15066.15822,12439.49248,0,5550.68987,3816.099286,2081.508701,11596.97705,8226.915343,7,0,13,23,2173.13,2017
413961301,488.8083056,3915.218748,7334.840185,0,5996.727449,0,9104.054691,2973.583859,0,570.2763565,8425.154267,11405.52713,0,1547.892968,892.0751577,22698.35679,0,0,0,0,3270.942245,0,0,1635.471122,1338.112737,9168.550232,1486.791929,6740.123414,29735.83859,3370.061707,4361.256326,0,4807.293905,6442.765028,4,0,13,23,1830,2017
413961302,0,3568.300631,5451.570408,545.1570408,20815.08701,0,6435.976023,3469.181169,0,1547.892968,7681.758302,8961.485602,0,936.8825857,3270.942245,21756.7219,2851.381783,0,0,0,8177.355612,0,0,1486.791929,1734.590584,5203.771753,0,5996.727449,0,3865.659017,4361.256326,247.7986549,3568.300631,5897.607987,3,0,13,23,1830,2017
413971101,611.010382,2973.583859,4955.973098,2477.986549,31272.19025,0,6802.582253,4955.973098,1734.590584,8146.805093,4460.375788,0,4955.973098,1222.020764,1982.389239,25870.17957,6110.10382,0,40734.02546,19823.89239,29735.83859,0,1982.389239,1982.389239,0,1486.791929,3469.181169,12637.7314,0,3469.181169,8276.475074,0,4460.375788,7681.758302,2,0,10,23,72,2017
413971102,1833.031146,5947.167718,11894.33544,5947.167718,31272.19025,0,20733.61896,4955.973098,2477.986549,1710.82907,20815.08701,0,7433.959647,3258.722037,5451.570408,44851.55654,6110.10382,0,0,14867.91929,29735.83859,4955.973098,0,4955.973098,17345.90584,14867.91929,4955.973098,13133.32871,0,6442.765028,5848.048256,0,15859.11391,16206.03203,6,0,10,23,72,2017
413971201,1629.361019,991.1946196,5947.167718,2477.986549,32511.18352,0,6517.444074,0,0,5906.433692,6194.966373,4154.870597,4955.973098,977.6166112,991.1946196,21310.68432,8146.805093,0,0,14867.91929,14867.91929,0,0,991.1946196,0,0,0,11150.93947,0,495.5973098,4113.457672,0,3667.420093,5005.532829,3,0,10,23,924,2017
413971202,4684.412928,2477.986549,24284.26818,7929.556957,49361.49206,0,31283.73156,94163.48887,7433.959647,36905.02707,23788.67087,0,19576.09374,16293.61019,6145.406642,43959.48138,4888.083056,0,0,84251.54267,19823.89239,7929.556957,47081.74443,16850.30853,24779.86549,8920.751577,4955.973098,31966.02648,0,11398.73813,7929.556957,3221.382514,22797.47625,23838.2306,8,0,10,23,924,2017
413971203,1222.020764,2477.986549,0,0,19823.89239,0,26069.7763,0,4955.973098,0,6442.765028,1222.020764,2477.986549,2036.701273,0,12687.29113,0,0,10183.50637,2477.986549,9911.946196,0,7334.840185,1982.389239,0,0,991.1946196,11894.33544,0,4955.973098,9515.468349,0,9416.348887,11696.09651,3,0,10,23,924,2017
413971204,2505.142566,12637.7314,27257.85204,1982.389239,42670.92838,0,13218.19126,43612.56326,3469.181169,31194.1167,10655.34216,2932.849833,12389.93275,3258.722037,6194.966373,57836.20606,0,0,2158.90335,9911.946196,34691.81169,5947.167718,0,8425.154267,9911.946196,1486.791929,9911.946196,22549.6776,0,10506.66297,12736.85086,0,21806.28163,19328.29508,4,0,10,23,924,2017
413971301,407.3402546,4955.973098,4955.973098,2477.986549,31222.63052,0,14012.50476,2477.986549,17345.90584,2851.381783,23788.67087,1099.818688,4955.973098,2444.041528,8425.154267,34890.05061,4888.083056,0,0,0,19823.89239,0,0,3469.181169,991.1946196,1982.389239,9911.946196,11398.73813,0,5055.09256,7037.481799,0,11398.73813,16453.83069,6,0,10,23,576,2017
413971302,1222.020764,1338.112737,2230.187894,2477.986549,14620.12064,0,5458.359412,991.1946196,0,8757.815475,3469.181169,0,4955.973098,896.1485602,2230.187894,10754.46162,10183.50637,0,0,0,8920.751577,0,0,2081.508701,1486.791929,0,1982.389239,4856.853636,0,3171.822783,5154.212022,0,5352.450946,7384.399916,3,0,10,23,576,2017
413981101,814.6805093,3716.979824,8920.751577,0,7235.720723,0,8594.879373,7433.959647,0,1629.361019,3221.382514,3869.732419,7433.959647,1018.350637,1486.791929,8821.632115,0,0,0,0,7433.959647,0,1189.433544,1982.389239,2477.986549,0,1486.791929,8920.751577,39647.78479,2428.426818,1338.112737,4955.973098,3716.979824,3469.181169,1,0,16,23,407.5,2017
413981102,1833.031146,3469.181169,7929.556957,5055.09256,14223.64279,0,10183.50637,34691.81169,0,34623.92165,8672.952922,0,9911.946196,1934.86621,6641.003952,34691.81169,4888.083056,5947.167718,0,15363.5166,17841.50315,3469.181169,4063.897941,8425.154267,3716.979824,0,0,5947.167718,0,3370.061707,3370.061707,3469.181169,13975.84414,5055.09256,2,0,16,23,407.5,2017
413981201,1751.563095,2230.187894,4311.696595,3469.181169,33205.01976,0,13645.89853,0,0,1629.361019,11894.33544,12505.34582,7433.959647,2403.307502,1238.993275,42670.92838,1222.020764,0,0,13381.12737,29735.83859,8920.751577,0,2230.187894,0,1486.791929,0,11398.73813,0,6839.242876,4262.136864,792.9556957,5402.010677,5600.249601,6,0,16,23,1100.25,2017
413981202,0,4212.577133,6442.765028,4063.897941,17544.14477,0,9083.687679,0,0,1751.563095,8177.355612,2240.371401,0,1934.86621,2081.508701,24185.14872,2444.041528,15859.11391,0,0,7929.556957,2973.583859,6145.406642,2725.785204,1734.590584,5947.167718,1486.791929,5104.652291,0,3320.501976,1932.829508,4460.375788,4460.375788,5550.68987,3,0,16,23,1100.25,2017
413981203,814.6805093,743.3959647,247.7986549,0,7285.280454,0,1792.29712,4955.973098,0,1222.020764,4460.375788,0,0,611.010382,2081.508701,10060.62539,1018.350637,0,0,4955.973098,3716.979824,0,0,1734.590584,495.5973098,0,0,3865.659017,0,3122.263052,1189.433544,0,2725.785204,2973.583859,1,0,16,23,1100.25,2017
413981204,936.8825857,2230.187894,11150.93947,5005.532829,24730.30576,0,11262.95804,1982.389239,0,4847.34903,7136.601261,20978.02311,7433.959647,2240.371401,991.1946196,23392.19302,2851.381783,0,0,24779.86549,14867.91929,9911.946196,0,2973.583859,2973.583859,0,991.1946196,7433.959647,0,5005.532829,2577.106011,0,8177.355612,8326.034805,4,0,16,23,1100.25,2017
413981301,488.8083056,3964.778479,5947.167718,1585.911391,14174.08306,0,4847.34903,2973.583859,0,651.7444074,5947.167718,4806.615005,0,2240.371401,2676.225473,19377.85481,2036.701273,0,0,0,11150.93947,0,0,1982.389239,1734.590584,0,1486.791929,5996.727449,0,3320.501976,1784.150315,0,4955.973098,4063.897941,4,0,16,23,2037.5,2017
413981302,2281.105426,1090.314082,4955.973098,4757.734174,29735.83859,0,8391.209246,0,0,0,5947.167718,4358.540725,7433.959647,2729.179706,495.5973098,22103.64002,2036.701273,0,0,0,14867.91929,0,0,2577.106011,1734.590584,0,0,6244.526104,0,3766.539555,3568.300631,4460.375788,4955.973098,5699.369063,5,0,16,23,2037.5,2017
413991101,1670.095044,3370.061707,13381.12737,7433.959647,49411.05179,0,10387.17649,8920.751577,2081.508701,7046.986405,17246.78638,0,7433.959647,2525.509579,5451.570408,32362.50433,8146.805093,11894.33544,0,27257.85204,29735.83859,3221.382514,11894.33544,4410.816057,9664.147542,3469.181169,2230.187894,11696.09651,0,3122.263052,4609.054981,1982.389239,5699.369063,11150.93947,3,0,50,23,400.5,2017
413991102,1018.350637,28744.64397,29983.63724,2477.986549,87720.72384,0,26191.97837,27257.85204,6938.362338,23951.60697,17445.02531,261512.4435,7433.959647,5010.285132,9515.468349,49807.52964,32587.22037,19823.89239,0,4955.973098,55506.8987,0,39647.78479,6690.563683,14372.32198,11894.33544,14867.91929,24532.06684,0,8028.676419,11349.17839,14867.91929,6789.683145,34444.01303,6,0,50,23,400.5,2017
413991201,977.6166112,3221.382514,10655.34216,2477.986549,61206.26776,0,13075.62217,12389.93275,3122.263052,7474.693673,16652.06961,2240.371401,8672.952922,3625.328266,1238.993275,36129.04389,0,0,0,0,24779.86549,0,0,2973.583859,1486.791929,0,0,10804.02135,59471.67718,3518.7409,2973.583859,6442.765028,4955.973098,9862.386465,3,0,50,23,1869,2017
413991202,1833.031146,1090.314082,14124.52333,6442.765028,56845.01144,0,13075.62217,5947.167718,0,7271.023545,12786.41059,10183.50637,8177.355612,2321.839451,3072.703321,31767.78756,6110.10382,0,0,14867.91929,18584.89912,0,0,3568.300631,8672.952922,0,0,11150.93947,0,2180.628163,3865.659017,1486.791929,4212.577133,12092.57436,6,0,50,23,1869,2017
413991203,3869.732419,4708.174443,24532.06684,1486.791929,31966.02648,0,17841.50315,9911.946196,0,12994.15412,11894.33544,31365.19961,7433.959647,5824.965641,0,30677.47348,14256.90891,0,0,7433.959647,37169.79824,0,0,6938.362338,2477.986549,0,7929.556957,9614.587811,0,6343.645566,5600.249601,1238.993275,5302.891215,22202.75948,4,0,50,23,1869,2017
413991204,1710.82907,892.0751577,8425.154267,4955.973098,72605.00589,0,11446.26116,4955.973098,0,9185.522742,16652.06961,23625.73477,0,2769.913732,4212.577133,34840.49088,10183.50637,0,0,7433.959647,14124.52333,0,0,1982.389239,991.1946196,0,1486.791929,11398.73813,0,2279.747625,3320.501976,1982.389239,7433.959647,14372.32198,5,0,50,23,1869,2017
413991301,0,0,3221.382514,0,21558.48298,0,3055.05191,0,0,1099.818688,5947.167718,407.3402546,0,1018.350637,0,25969.29903,4073.402546,0,0,495.5973098,2973.583859,0,0,1982.389239,0,0,991.1946196,9911.946196,0,3518.7409,3270.942245,0,3320.501976,10655.34216,4,0,50,23,267,2017
413991302,611.010382,3716.979824,10407.54351,1486.791929,38656.59017,0,11364.7931,3964.778479,0,3869.732419,9911.946196,17515.63095,7433.959647,2240.371401,2477.986549,29141.12182,10183.50637,0,0,1486.791929,18584.89912,0,0,2477.986549,1982.389239,2973.583859,6938.362338,9366.789156,0,5451.570408,4856.853636,991.1946196,4212.577133,17841.50315,5,0,50,23,267,2017
414001101,0,2973.583859,7433.959647,991.1946196,0,0,4847.34903,991.1946196,0,0,0,325.8722037,1486.791929,977.6166112,0,3469.181169,1222.020764,0,0,0,0,0,0,2081.508701,8425.154267,7433.959647,138767.2468,0,0,0,0,4955.973098,1982.389239,0,1,0,11,21,472.5,2017
