id_n,total_gross_income,total_taxable_income,ssc_w,total_pit
537174,595808,380877,118931,38088
566823,532231,292950,143281,29295
610343,578841,326733,156108,32673
444345,611423,351580,163843,35379
413779,539259,302355,140904,30235
602491,677024,279348,119890,28070
594158,665357,389470,179887,38947
597019,570886,320978,153908,32098
99157,610061,347378,166683,34935
113545,531591,417070,44807,53948
99501,530821,289027,145794,28936
792489,500978,270206,134772,27021
34406,694153,414774,183379,41477
755815,585684,331888,157796,33783
333990,530808,351213,122868,35121
99197,677036,402359,178677,40236
795309,672860,429593,140598,45959
58069,660818,406218,158600,44132
640964,605319,360095,149224,36020
690834,585943,328809,161134,32881
491591,550551,305081,149470,30859
292141,512892,281828,131788,28880
338307,611901,347628,168273,34763
381478,609905,122489,0,12281
239132,629345,360275,173070,36028
747706,542505,388001,85171,49745
101656,619201,356921,166280,35692
77599,690915,138182,0,13818
171635,504531,247753,127206,24775
273563,507707,275161,136546,27516
51490,677096,135419,0,13542
347717,522587,320596,64735,43751
624575,510333,287004,127329,30501
575858,580639,324625,112276,38033
443958,653454,393441,164013,41631
457168,514927,108207,0,11147
448416,524265,287089,141176,28709
271738,501089,270376,134713,27038
182717,530785,296937,137848,29694
67375,536433,296000,144433,29600
769485,533630,106726,0,10673
390510,580333,331941,152392,33809
430405,548404,304590,147814,30459
600701,562124,311540,154584,31154
760395,633903,371860,166043,37186
545618,581163,353236,65774,48554
733972,518327,304243,118084,30435
655939,513919,276445,141149,27661
201963,651560,402345,153215,44389
259629,559823,332864,130959,36922
307303,547609,317561,134048,32008
210343,611357,357165,158192,36466
9759,563404,315509,151895,31551
513063,623266,257062,102684,25706
13768,629095,367866,165229,36787
453661,578936,334275,148661,34881
223648,505307,273430,135877,27343
338889,557144,307929,153215,30793
586421,642016,376854,169162,37685
209795,656678,375490,154868,39497
435972,674525,324344,125109,32434
266051,616499,355120,165380,35512
699387,534217,291307,146910,29131
801134,516819,284214,136605,28864
389410,550068,320258,133810,32077
718967,557325,308061,153264,30806
624055,642635,369910,176725,36991
4508,652517,452475,158442,45247
549098,626991,394128,135558,40174
690775,512985,280267,136718,28257
318340,612651,348172,168479,34817
728152,690164,427493,166671,46259
181903,582285,391789,53100,52408
234032,666693,387352,183341,38735
679724,635469,372743,166726,38040
326075,519765,351107,72658,35111
149584,641482,239540,102217,23994
450469,548212,304534,147678,30453
712752,567915,343091,119644,35428
568941,540643,309411,135232,30941
433977,564470,342268,126202,34227
114763,661623,397186,168438,40430
25331,505319,349084,60235,34991
593834,539273,298211,145062,29865
206962,685585,445281,162681,45786
609729,523070,286308,140762,28631
463733,622895,380492,88310,49668
571450,568905,351970,120935,35491
528058,663518,419005,148513,42005
290547,642658,371432,175226,37417
194529,589038,503742,0,75004
741655,543296,309125,146171,31501
114535,512136,275680,140837,27568
730660,517592,103517,0,10352
802537,522408,311487,114921,31149
733482,639768,375345,168423,37535
805965,577607,322765,158842,32277
226920,533494,293977,143603,29398
577930,641244,377531,167713,38503
332682,552859,311164,142991,32081
755834,544866,305871,145572,30958
754599,523812,290564,137248,29736
561593,515968,278077,141891,27808
435389,521899,286706,139193,28791
720061,659309,131860,0,13186
293564,675269,295513,127978,30310
533564,518868,260523,132393,26052
255220,564650,317954,150696,31795
762280,638528,414456,141289,45451
73106,635625,635625,0,63562
610424,538192,294189,148003,29419
245353,656998,478952,114046,49083
222055,635906,407530,126605,41907
305975,579889,324420,159469,32442
747444,664888,464055,60255,66466
2122,573260,328033,149227,34334
97833,500352,270535,133817,27741
489095,665372,432228,137144,43223
464205,510097,282658,131439,29873
112115,650211,394390,147186,42848
528055,628947,359987,172960,35999
340536,528702,295864,136838,29586
202241,530248,294053,140195,29405
754817,551174,358072,97103,35862
255443,584708,367381,121327,36974
464222,639768,367832,175936,36783
657302,612183,348479,167704,34966
24836,522054,321169,104885,39150
183407,514333,278725,139608,27872
182889,617191,354546,166645,35455
781686,605987,355810,148161,36784
610769,650256,418174,175734,41817
7919,503547,281346,126201,28135
329236,692573,409189,187384,40919
408829,681967,136393,0,13639
291109,629321,360258,173063,36026
709541,616397,430880,89517,57072
127082,510973,323521,91452,33069
581014,505196,285486,123710,29260
291284,503770,287758,102512,33901
708331,508737,276822,135915,27832
611261,631780,126356,0,12636
164305,546987,301407,149580,30294
383967,599079,338332,164747,33833
614674,626194,359260,167546,36603
427545,562077,314579,151498,31458
132435,537757,296391,146966,29639
491994,578839,323658,159181,32366
705149,516029,281238,138791,28124
573710,551063,308028,147035,30803
104376,625533,449981,52262,63841
272969,508068,101614,0,10161
251706,595657,372743,126914,43462
361880,551494,110299,0,11030
551318,571417,412022,63395,41202
601361,543082,341312,105770,34131
52136,532402,292436,143966,29244
500032,572985,326806,150179,32681
385846,609124,467643,71663,62681
33295,595114,337363,154245,35072
537143,542716,322215,124501,34493
686082,689375,412019,181356,41202
153958,517181,284038,137142,28404
732772,519092,277488,111379,31742
570516,675453,448357,131096,54773
261093,584627,327855,160772,32785
623,548120,308895,143225,30890
227019,510428,278033,136395,27803
28980,517709,392670,77039,39267
584832,559146,340417,122729,34042
47591,534245,294410,143835,29441
472019,637311,366050,175261,36605
664968,574327,250845,106619,26084
704623,682019,416000,170019,42032
251431,634075,395813,142262,39581
338830,599868,347071,156797,34707
348239,520351,281254,143097,28125
541119,521831,356910,68921,35691
175930,531774,297759,138015,30188
310985,537257,294833,140240,30372
355908,547008,369289,81719,48860
771216,661989,397692,168297,39769
248081,605270,346640,162630,34664
184446,661320,388012,177308,38801
517234,536310,292825,147485,29282
423908,564808,332395,136413,33921
150847,623075,358813,168262,35881
497693,618378,366011,148546,40121
394180,502881,280399,138292,28040
229244,640519,371553,172966,37166
477275,648447,374124,178323,37412
545640,659249,385334,177915,38592
430383,656976,405570,155406,40557
712886,557833,312890,148943,31289
153782,589452,336330,146512,35900
589289,513553,282437,135116,28244
688826,615043,352962,166081,35296
549569,524139,312106,102160,37483
540134,680807,438525,146282,43853
4467,633697,403825,133872,40382
549497,637530,379846,161779,37985
300632,650251,378903,175434,37949
300376,589030,331047,161983,33105
783885,586093,135163,18086,13548
656758,580215,265672,80178,33504
422368,624333,411393,133321,48116
445377,605497,342985,166512,34299
398526,612021,347715,168306,34772
806388,654254,520025,72316,71382
781643,602053,376391,129662,40139
426978,551593,325876,129718,33583
206955,515480,283834,135646,28383
646272,650000,130000,0,13000
21138,553959,305620,152339,30562
121386,535715,208959,103619,20896
757079,566015,317402,152613,31740
142275,656374,414088,146286,41777
672895,537953,294016,147937,29402
209700,614656,364834,153822,36584
603246,555051,490121,31475,49012
479642,502593,281274,125319,28127
272225,658639,384621,178018,38462
235079,614835,122967,0,12297
346991,612960,355244,164516,35524
256020,508834,282268,130566,28238
670059,619812,441144,82668,44114
267609,553742,308546,149196,30855
316303,536862,293225,147637,29322
223933,676958,397881,183077,39788
104785,603036,414182,84762,45060
529899,689235,404400,170691,40440
412751,573074,573074,0,85961
549764,652299,446003,110296,44600
253549,525569,288561,141008,28936
168796,524093,287050,141043,28705
698872,646019,372364,177655,37236
372120,521455,104291,0,10429
679933,658561,384539,178022,38454
339020,569194,316666,156528,31667
549942,680156,415447,168709,42148
70137,505197,273350,135847,27335
677537,659751,442524,120421,44347
606287,528572,309578,122994,30958
220557,515833,213887,79605,24908
561729,628793,391959,150358,43298
681433,574597,323699,154898,32370
406225,504507,286574,121933,28657
794499,518309,304665,119167,33988
452763,620038,358347,165691,35835
433698,648478,377927,174551,37923
584578,622909,407571,119338,40757
162776,500387,269087,135300,26938
770491,568239,568239,0,57303
639860,538853,312511,130342,31251
460708,509523,254710,118813,25471
803317,512010,282050,133960,28904
12602,671017,390487,184530,39049
86419,617307,396312,124995,39631
748017,513275,276124,141151,27612
102581,548808,367945,84863,38501
71227,591400,336646,158754,33665
645858,566751,317881,152870,31788
526742,587206,329724,161482,32972
277008,674236,674236,0,101135
65946,525547,288775,140859,28878
230119,540877,303716,141161,30372
170545,578718,318271,156371,31827
308674,506852,276662,134190,27666
37470,604577,361906,146671,38641
84958,592943,308166,122392,34136
560284,641253,371991,173262,37199
118494,558949,312320,150628,31232
29953,572435,332559,143876,33285
532811,584342,295953,144091,29595
1048,623309,379631,147678,41038
201038,639869,375266,172908,37527
262945,691623,622459,0,93369
547530,520733,282960,125983,29144
638309,504151,275120,134231,27747
572576,620482,362119,159734,37395
469242,618821,123764,0,12376
156705,500695,286317,118378,29387
154046,516547,284081,136466,28408
323022,605104,350196,158908,35020
557608,576948,322287,158661,32229
318361,631865,437134,98731,43713
166470,565483,324247,117845,37903
288371,632491,348496,119829,39594
333761,660391,568210,41067,57051
169784,661393,383510,181883,38351
563734,652055,377103,179315,37710
11529,550993,306552,148441,30655
338184,510338,292698,121640,32670
649360,512380,281815,134565,28182
526666,554790,310268,148522,31027
290616,688250,405675,186575,41057
84752,546766,300405,150361,30041
630126,538437,300172,142265,30017
384573,617913,359379,162534,35938
338269,581563,331819,153744,33354
626021,653308,382292,175016,38240
790913,687184,466679,82504,54076
379125,597054,347691,153363,36738
796764,537051,298127,144581,29813
548059,663561,266313,0,34981
557049,646729,241137,104160,24114
21952,545679,332562,100053,40935
270789,554937,313754,145183,31375
472265,514652,102931,0,10293
573013,674727,407812,170915,40781
30639,660142,419270,144872,41927
655780,589818,366372,127446,41332
76656,617154,354510,166644,35451
4066,514552,284442,134110,28444
564564,563158,312290,154868,31229
134500,577958,330412,151546,33041
305904,557917,311499,150418,31150
289348,562751,322759,143992,32276
394199,500992,271726,133266,27173
565191,550574,333722,120852,33372
134446,592014,338242,155191,34340
711599,526326,288669,141657,28867
710052,576277,321801,158476,32180
651240,685172,416407,172765,41729
433243,611992,355160,160832,35516
255142,517426,302242,119184,30411
761355,563190,156067,61099,15607
358273,511454,277890,137564,27789
221426,543130,513857,14416,75088
864306,652103,652103,0,97815
219089,605180,342756,166424,34276
793731,533839,294163,143719,29416
649270,540601,296241,148360,29624
678969,690189,138547,0,13886
602432,529672,288012,145660,28801
660437,548422,304740,147682,30483
163635,537836,293931,147905,29393
24716,647619,392542,159077,40934
353727,540016,333005,111011,39170
108649,610489,353997,160492,35400
530840,519266,297969,132570,31073
630422,635600,365036,174564,36545
627341,586688,329349,161339,32935
597546,628582,362804,169778,36280
5687,589264,378732,158965,37873
423451,634799,126959,0,12696
149654,535518,292202,147208,29226
99481,514164,329511,60278,45720
705076,590821,349665,145156,34992
702135,511673,139328,63843,13933
334427,616843,376012,144832,39860
115024,648077,377339,174701,37771
700160,614699,353669,165030,35367
703439,506254,273058,137196,27396
85028,580200,348310,135890,34981
788319,604282,361084,147198,36119
219311,556817,353165,59896,44867
144488,680195,418041,166154,43964
279928,558759,309100,153659,30910
258203,576300,324900,155400,32490
406009,578872,331074,151798,33107
631911,502885,268715,138170,26894
350831,548600,307683,147203,30768
764820,517678,161181,75783,16118
360082,525919,525919,0,78888
390593,670727,393333,181394,39333
176459,647934,314534,0,43013
1408,524581,347222,49052,48409
388928,533392,293154,144238,29315
223727,569685,317345,156340,31793
144428,510974,283678,131296,28368
347722,524581,291202,137760,29120
602196,685011,402833,186178,40283
664244,553647,307264,147688,30861
494071,502769,285767,121002,28591
837210,681740,136348,0,13635
130963,502883,271587,135296,27159
78148,501457,284121,112080,32088
764668,572368,333348,143020,33335
73690,658022,656848,0,65920
393754,683854,480169,107685,62631
415388,687755,413211,178544,41677
743782,538272,294247,148025,29425
490769,510342,277053,137289,27705
531804,524207,331888,96319,33189
143452,552285,307343,148942,30734
6896,512052,275238,140814,27524
603112,587073,332701,158372,33270
594354,507512,282958,128554,28296
88642,661368,412372,107036,51194
662358,633573,612181,8427,61218
316092,620607,383022,145411,38337
690863,627813,359164,172649,35916
537417,617284,351531,169753,35153
702866,618209,374059,148150,38231
35962,588908,334301,158607,33430
581185,593874,337675,160199,33768
588541,527832,287059,145154,28706
49438,561525,332800,132725,36530
282318,617775,349526,167005,35215
649661,657015,380336,180679,38034
396625,649569,432754,120815,53787
733295,537337,296652,144685,29665
252587,518861,283644,139217,28364
729994,641076,458204,130472,45820
666697,605825,343223,166602,34322
34853,581026,328326,156700,32833
73280,604773,357449,151324,35756
693938,633950,391582,146716,41989
870077,553871,553871,0,83081
308581,551047,312971,128249,34062
401748,541082,344394,100689,39864
788233,595866,363003,64863,50700
112462,688092,423402,168690,42340
