id_n,total_gross_income,total_taxable_income,total_pit,total_net_icome
854510,59825,59825,8974,0
861940,59840,11968,1197,0
511414,59850,59850,8978,0
819997,59853,19393,1939,0
515877,59863,59863,5986,0
545071,59868,55198,5780,0
818309,59874,28171,2817,0
269986,59877,53892,8084,0
807408,59888,31428,3143,0
178484,59889,59889,8983,0
680853,59891,59891,8984,0
77697,59898,59898,8985,0
846199,59904,11981,1198,0
770581,59909,59909,6486,0
688444,59917,59917,5992,0
716141,59917,22157,2216,0
821908,59920,25007,2501,0
520693,59924,27741,2774,0
31966,59924,19445,1944,0
616744,59925,59925,8989,0
370312,59930,17710,1771,0
99362,59931,20974,2097,0
429685,59932,54388,7936,0
266914,59933,59933,5993,0
607874,59949,16282,1628,0
852728,59963,52137,6779,0
406422,59968,17882,1788,0
688164,59980,42238,6336,0
818750,59986,24707,2471,0
414470,59990,59990,8998,0
153688,59995,30579,3058,0
682643,59996,59996,6000,0
864181,60000,60000,6000,0
220641,60000,19152,1915,0
420409,60000,60000,6000,0
832403,60000,12000,1200,0
672103,60000,60000,9000,0
833573,60000,48000,7200,0
593279,60000,60000,6000,0
128967,60000,36000,5400,0
272719,60000,12000,1200,0
739626,60000,60000,6000,0
862826,60000,60000,6000,0
838508,60000,60000,6000,0
728918,60001,60001,6000,0
304110,60002,32698,4215,0
595732,60003,60003,6000,0
372860,60015,16965,1696,0
605535,60036,24911,2491,0
66734,60038,60038,9006,0
764467,60056,28151,2974,0
239628,60066,19847,1985,0
134367,60067,20139,2014,0
199281,60076,35555,3556,0
812629,60081,20602,2060,0
586293,60091,22696,2270,0
206633,60093,22702,2270,0
825166,60106,21482,2148,0
175580,60124,12025,1202,0
522269,60132,17905,1790,0
565436,60137,12027,1203,0
367766,60138,60138,9021,0
823331,60143,17492,1749,0
628060,60159,49024,5459,0
489706,60169,12034,1203,0
555451,60170,60170,9026,0
418813,60212,60212,9032,0
111357,60219,18616,1862,0
829262,60219,30110,3011,0
826379,60237,22170,2217,0
689190,60266,19693,1969,0
369371,60280,12056,1206,0
819777,60287,21495,2150,0
526924,60294,37800,3780,0
21980,60339,21357,2136,0
214199,60350,12070,1207,0
709782,60350,20117,2012,0
833134,60361,12072,1207,0
577974,60402,21315,2132,0
508848,60406,33572,3357,0
529224,60408,20961,2096,0
201429,60409,17416,1742,0
189662,60411,18742,1874,0
802738,60413,19545,2190,0
724569,60416,60416,6042,0
697040,60421,23645,2699,0
813396,60425,18284,1828,0
121042,60426,58252,6260,0
290011,60432,16904,1690,0
136365,60439,27226,2723,0
818227,60442,18296,1830,0
606436,60445,35605,4673,0
595087,60455,25884,2588,0
497573,60456,24353,2435,0
563502,60460,34556,3456,0
197499,60468,22799,2280,0
845496,60480,30240,4536,0
667526,60481,21357,2140,0
808469,60481,20545,2054,0
201948,60486,20895,2090,0
121114,60510,19870,1987,0
513015,60513,60513,6051,0
543740,60520,12104,1210,0
138249,60523,49517,7428,0
849852,60538,12108,1211,0
770512,60544,12109,1211,0
813055,60545,20938,2094,0
503465,60564,12114,1211,0
314901,60568,28652,3135,0
256703,60583,16875,1687,0
779427,60585,60585,9088,0
813738,60589,18784,1878,0
139760,60596,30298,4545,0
742650,60606,12120,1212,0
669312,60608,24143,2414,0
606733,60609,51642,5164,0
653965,60612,54649,5465,0
837038,60617,60617,9093,0
810282,60618,17662,1766,0
232243,60623,60623,6482,0
774362,60626,19184,1927,0
820110,60648,24547,2465,0
873965,60649,60649,9097,0
673299,60666,12633,1305,0
51265,60689,20000,2000,0
743979,60690,20000,2000,0
654405,60700,49866,4987,0
646393,60705,24059,2406,0
329964,60707,60707,9106,0
100031,60711,60711,6071,0
639189,60737,60737,6074,0
590586,60750,12150,1215,0
322503,60750,12150,1215,0
504753,60754,60754,9113,0
8943,60765,21340,2340,0
553872,60768,60768,7726,0
18186,60780,20582,2058,0
221388,60800,60800,9120,0
743277,60823,28902,3091,0
36726,60836,21439,2144,0
757513,60844,35548,4325,0
176907,60856,12171,1217,0
777278,60863,12173,1217,0
635332,60877,60877,9132,0
671030,60878,24328,2433,0
410385,60889,60889,6089,0
60464,60900,27752,2775,0
221301,60916,60916,9137,0
543433,60929,24403,2440,0
91062,60933,36176,3618,0
211684,60962,20968,2097,0
860947,60963,53349,8002,0
580272,60995,12199,1220,0
826818,60996,21961,2196,0
674797,61000,61000,6100,0
52504,61000,42700,6405,0
232946,61000,12200,1220,0
232888,61001,61001,9150,0
243151,61009,23470,2347,0
363154,61038,12208,1221,0
44162,61041,61041,6104,0
158069,61067,17074,1707,0
182349,61095,61095,9164,0
831663,61100,61100,9165,0
503952,61100,12220,1222,0
285509,61101,12221,1222,0
814308,61107,18564,1856,0
863555,61111,61111,6111,0
591771,61111,61111,6111,0
817130,61129,21862,2186,0
673233,61137,61137,6114,0
458246,61144,12229,1223,0
656908,61148,16732,1673,0
370291,61149,17087,1709,0
442265,61151,12230,1223,0
699723,61152,61152,9173,0
225860,61154,12231,1223,0
820376,61154,18432,1843,0
132074,61168,12235,1224,0
37757,61181,17991,1799,0
812480,61190,18458,1846,0
500747,61190,14908,1491,0
797798,61197,19225,1922,0
828540,61202,23153,2315,0
360162,61206,61206,9181,0
620176,61233,34891,3588,0
222849,61237,31330,3251,0
619722,61238,18914,1891,0
250616,61238,27674,2767,0
806939,61240,21838,2184,0
168064,61262,18557,1961,0
679114,61276,61276,9191,0
556725,61292,55161,8274,0
23349,61294,25308,2531,0
821368,61299,18631,1874,0
821609,61299,18537,1854,0
819268,61301,18538,1854,0
809212,61302,18539,1854,0
808220,61302,18539,1854,0
305045,61304,18540,1854,0
878421,61318,61318,6132,0
647445,61318,55188,8278,0
419732,61319,61319,6143,0
626719,61323,61323,9198,0
143966,61333,30282,3442,0
36493,61350,61350,6135,0
117430,61352,61352,9203,0
815819,61354,27150,2726,0
65063,61355,18553,1855,0
429754,61363,12273,1227,0
124391,61389,12277,1228,0
802005,61391,17235,1724,0
437275,61394,17238,1724,0
818388,61404,32708,3271,0
811716,61404,32708,3271,0
689678,61443,61443,6144,0
133087,61451,21962,2196,0
175435,61451,61451,9218,0
808384,61454,23337,2334,0
80707,61476,61476,9221,0
169520,61488,17263,1726,0
137716,61494,36495,3650,0
844182,61500,61500,6150,0
125703,61500,61500,9225,0
42950,61502,23453,2360,0
21440,61513,61513,7044,0
732325,61518,61518,6866,0
742612,61527,61527,6153,0
676480,61528,12307,1231,0
466754,61556,22185,2219,0
247578,61559,24816,2602,0
376106,61567,21332,2133,0
855725,61575,12315,1232,0
816257,61592,37353,3735,0
733661,61598,12827,1314,0
594901,61611,56615,7909,0
776432,61613,31984,3316,0
815433,61627,26941,2694,0
218947,61630,28682,2868,0
227649,61639,25344,2534,0
543691,61640,24682,2878,0
858500,61640,12328,1233,0
874217,61666,61666,6167,0
49529,61670,16711,1671,0
165035,61676,30838,4626,0
502333,61680,21983,2198,0
63718,61680,26631,2663,0
463795,61684,19601,2023,0
633269,61689,17247,1725,0
748210,61702,25901,2590,0
812793,61722,22487,2249,0
811881,61723,28497,2867,0
186297,61737,61737,9261,0
228415,61746,61746,6175,0
810767,61749,28816,2882,0
286776,61758,52049,7796,0
609301,61758,61758,6176,0
740453,61763,25777,2578,0
779831,61769,25479,2548,0
827881,61769,20435,2043,0
130056,61774,22873,2287,0
116727,61821,21426,2143,0
320965,61839,61839,9276,0
109864,61854,17366,1737,0
377812,61856,21370,2137,0
614352,61868,17654,1765,0
68990,61869,21551,2155,0
269460,61871,61502,7003,0
347094,61872,35310,3569,0
802208,61916,29945,2995,0
775558,61933,19987,1999,0
262114,61939,61939,9291,0
602267,61945,61945,9292,0
523200,61966,28925,2893,0
225838,61990,61990,9298,0
417058,61998,61114,9150,0
637120,62000,62000,6200,0
626605,62000,55800,8370,0
269547,62006,20652,2065,0
418417,62015,18052,1805,0
164055,62016,36112,3611,0
443719,62020,21251,2125,0
745354,62047,22206,2221,0
881624,62055,12411,1241,0
740799,62057,12411,1241,0
202475,62075,17004,1700,0
466571,62087,30306,3474,0
648376,62096,12926,1324,0
41989,62113,17432,1743,0
163572,62124,16918,1692,0
876458,62127,12425,1242,0
472331,62134,48771,7009,0
812249,62152,23843,2384,0
778909,62157,18778,1878,0
517381,62157,62157,9157,0
807720,62157,18778,1878,0
12517,62158,17065,1706,0
807617,62159,18779,1878,0
754751,62159,18779,1878,0
815493,62159,18779,1878,0
423205,62167,62167,6217,0
821102,62202,28088,2878,0
604982,62210,61551,7094,0
561384,62214,62214,6479,0
615579,62215,24037,2404,0
413114,62222,21111,2111,0
559952,62222,62222,6222,0
350482,62222,62222,6222,0
859304,62223,62223,6222,0
182293,62235,18834,1883,0
496409,62261,29083,3030,0
440574,62265,31429,3143,0
819362,62272,18861,1886,0
870603,62278,62278,9342,0
717336,62287,25436,2571,0
822910,62295,29545,2954,0
805822,62323,24513,2451,0
827342,62329,23307,2331,0
813619,62331,18904,1890,0
566777,62333,20464,2046,0
865358,62333,62333,6233,0
722083,62336,17194,1719,0
695512,62340,23324,2332,0
818529,62371,18933,1893,0
40241,62386,56150,8422,0
184350,62396,32320,3232,0
283845,62405,22444,2244,0
406735,62413,17540,1754,0
806646,62417,18204,1820,0
525178,62424,56184,8428,0
235104,62424,56184,8428,0
322754,62424,56178,8427,0
512542,62437,17478,1786,0
816226,62447,22317,2232,0
685248,62463,62463,6246,0
810654,62465,32335,3234,0
344870,62475,26051,2605,0
426722,62493,27852,2785,0
861472,62499,12500,1250,0
226579,62505,26268,2627,0
472956,62520,62520,9378,0
477694,62530,12506,1251,0
410352,62530,62530,9380,0
813014,62544,20582,2058,0
549846,62564,48842,6355,0
661468,62569,48582,6338,0
367397,62575,23738,2374,0
833093,62579,62579,6258,0
816872,62595,23816,2382,0
811109,62599,19860,1986,0
496825,62603,30204,3020,0
82320,62610,12522,1252,0
100306,62635,37581,5637,0
464616,62644,31276,4089,0
582637,62644,62644,9397,0
820729,62654,24862,2696,0
590407,62668,62668,9400,0
809728,62684,23533,2353,0
818481,62689,21798,2180,0
186112,62691,12538,1254,0
375371,62693,13565,1356,0
112737,62694,62694,9404,0
407728,62700,12540,1254,0
42670,62704,62704,9406,0
648431,62719,62719,9408,0
779592,62720,62720,6272,0
506414,62722,62722,9408,0
737715,62740,12548,1255,0
393938,62746,36562,4511,0
145163,62747,19080,1985,0
474530,62767,62767,9415,0
827143,62770,23595,2360,0
142299,62774,23862,2738,0
239656,62778,29514,2951,0
598851,62782,62782,9417,0
560420,62821,13071,1339,0
415029,62836,62836,9259,0
112740,62838,62838,9426,0
774825,62868,62868,6287,0
598331,62882,18680,1868,0
819858,62882,18922,1892,0
818473,62885,21516,2152,0
46827,62894,22989,2299,0
507914,62900,12580,1258,0
866638,62906,62906,9436,0
670625,62927,17986,1799,0
63669,62929,23064,2315,0
4477,62934,48871,5720,0
53100,62934,20103,2010,0
815725,62936,21629,2163,0
804370,62944,18967,1897,0
727736,62947,12589,1259,0
486445,62956,12591,1259,0
486540,62960,12592,1259,0
272608,62980,62980,8486,0
460142,62982,62982,9447,0
423366,63000,63000,9450,0
43042,63000,63000,9450,0
381132,63000,63000,9450,0
650000,63009,32277,4196,0
810500,63010,19777,1978,0
100073,63011,63011,9452,0
466343,63016,63016,9452,0
819680,63027,21695,2169,0
666242,63030,17697,1770,0
123683,63032,17698,1770,0
127669,63035,17700,1770,0
536201,63037,12608,1261,0
777087,63040,12608,1261,0
457093,63047,33908,3391,0
260943,63050,22508,2251,0
458533,63050,12610,1261,0
115830,63056,63056,6306,0
33069,63067,18267,1865,0
10799,63075,20973,2097,0
327348,63082,35430,3738,0
362171,63085,12617,1262,0
249992,63088,17549,1755,0
817242,63088,26956,2696,0
218088,63108,23293,2329,0
305301,63117,31360,3136,0
716370,63117,63117,6665,0
293247,63147,17782,1778,0
70411,63150,63150,9472,0
557958,63156,12631,1263,0
318348,63157,63157,9474,0
517933,63157,30904,3191,0
634084,63166,63166,6317,0
1849,63169,17071,1707,0
277584,63173,23539,2354,0
5254,63174,17821,1782,0
428652,63177,31710,3299,0
323712,63187,63187,9478,0
528071,63187,19906,1991,0
809741,63190,19146,1915,0
821723,63192,19147,1915,0
852672,63202,63202,9480,0
41195,63213,63213,9482,0
274219,63222,63222,9483,0
598368,63223,24265,2426,0
807738,63233,19177,1918,0
326667,63244,17142,1995,0
471022,63252,58832,6222,0
108742,63256,17861,1786,0
644476,63264,53772,8066,0
761830,63294,21469,2147,0
124977,63297,13678,1431,0
634277,63310,12662,1266,0
246880,63312,20083,2008,0
49017,63312,33901,3390,0
86721,63314,56083,7988,0
227314,63321,63321,9498,0
502672,63333,63333,6333,0
221331,63333,63333,6333,0
699296,63333,39570,3957,0
470218,63333,63333,6333,0
858704,63333,63333,6333,0
486418,63351,23320,2332,0
420426,63355,63355,9503,0
165318,63360,35166,4922,0
696575,63363,63363,9504,0
603315,63377,36705,3809,0
827669,63394,22657,2266,0
793080,63407,17796,1780,0
562786,63433,29617,3021,0
247793,63433,29159,2940,0
495589,63434,63434,9515,0
461766,63444,63444,6344,0
131029,63450,30001,3000,0
295400,63453,54673,6091,0
857389,63461,62074,6369,0
41454,63472,13202,1352,0
174488,63480,30023,3002,0
248849,63485,18391,1839,0
418712,63490,63490,9524,0
137969,63500,63500,9525,0
44716,63531,63531,9530,0
175230,63537,18491,1849,0
185077,63548,23977,2398,0
789527,63561,23225,2322,0
38195,63571,25584,3405,0
625142,63580,57222,8583,0
557023,63581,12716,1272,0
505581,63587,12717,1272,0
809060,63588,32356,4152,0
268501,63600,54060,8109,0
654512,63657,17629,1763,0
719743,63700,63700,6370,0
768908,63715,41056,5645,0
403754,63718,21954,2195,0
551952,63736,19161,1916,0
806640,63736,19161,1916,0
863907,63741,12748,1275,0
249531,63746,17816,1782,0
725025,63753,12751,1275,0
457800,63761,18627,1863,0
269783,63773,12754,1275,0
18658,63775,14511,1451,0
806990,63775,22237,2224,0
331959,63785,18815,1882,0
808674,63791,32946,3295,0
659518,63799,19124,1912,0
809795,63808,24348,2435,0
614616,63813,63813,6381,0
695505,63815,21653,2233,0
313324,63819,63819,9573,0
44402,63843,21697,2340,0
548421,63845,18652,1865,0
522221,63854,17930,1793,0
410238,63855,12771,1277,0
807883,63868,19256,1926,0
108898,63869,34674,3467,0
576288,63874,17582,1758,0
516446,63900,20510,2051,0
284934,63905,55653,7904,0
470150,63908,12782,1278,0
822046,63916,31101,3110,0
468480,63929,33431,3343,0
411938,63937,63937,6979,0
108730,63941,30998,3100,0
814012,63966,34336,3669,0
811125,63968,31139,3114,0
853669,63970,63970,9596,0
321572,63985,36922,5136,0
154282,63986,18026,1803,0
675297,63987,19373,1937,0
132654,63988,57589,8638,0
633938,64000,64000,6400,0
694255,64000,64000,6400,0
571882,64000,64000,6400,0
134994,64000,64000,9600,0
138066,64000,64000,9600,0
61895,64000,32000,3200,0
807435,64002,33913,3391,0
179391,64014,64014,9602,0
174596,64017,57616,8642,0
832931,64019,64019,9603,0
635885,64037,38427,3843,0
810830,64038,25558,2556,0
261393,64070,64070,9610,0
544206,64070,33534,3353,0
571731,64072,32495,3250,0
467724,64089,20168,2489,0
557838,64090,12818,1282,0
828751,64101,34134,3413,0
621990,64106,42866,4287,0
218288,64108,43858,4386,0
438799,64109,26072,3260,0
197929,64141,47085,6690,0
718856,64150,19633,1963,0
253218,64159,33598,3360,0
573213,64160,64160,9624,0
808817,64165,27500,2750,0
549570,64171,57813,8672,0
708068,64190,18165,1816,0
20376,64192,26349,2635,0
511354,64195,12840,1284,0
191007,64198,13004,1314,0
242704,64214,22555,2256,0
54599,64225,19085,1909,0
39972,64237,64237,9636,0
692294,64242,19758,1976,0
25419,64252,41665,4167,0
506447,64275,64275,9641,0
41389,64280,29572,3339,0
588722,64302,57870,8680,0
341375,64316,18058,1806,0
622325,64320,64320,9648,0
763453,64330,18068,1807,0
704331,64330,34994,3499,0
413580,64336,64336,6484,0
694560,64363,19390,1939,0
114149,64363,31493,3193,0
304028,64390,21912,2191,0
325470,64414,52414,7862,0
469836,64443,18657,1866,0
849424,64444,64444,6444,0
175863,64454,19946,1995,0
510177,64467,20139,2014,0
781746,64467,36168,4604,0
548513,64468,54132,5413,0
101748,64479,21791,2425,0
681077,64500,58050,8708,0
805589,64522,22378,2238,0
462885,64525,20903,2090,0
597268,64561,24350,2435,0
816418,64574,19387,1939,0
1011,64581,22821,2282,0
407214,64586,64586,9688,0
6317,64593,19401,1940,0
811987,64598,22834,2283,0
812337,64620,19420,1942,0
853846,64640,13990,1488,0
486125,64641,18865,1886,0
221239,64647,53449,7584,0
386670,64660,18152,1815,0
18731,64662,18153,1815,0
26718,64691,24425,2442,0
568683,64693,64693,6469,0
800382,64700,12940,1294,0
817520,64705,26041,2604,0
635624,64734,64734,6473,0
84024,64740,58265,8740,0
816624,64762,23300,2330,0
810596,64764,19525,1952,0
516181,64777,23782,2378,0
532977,64794,64794,9719,0
656022,64800,26409,2641,0
56168,64814,19561,1956,0
476829,64827,16071,1801,0
372014,64839,64839,9726,0
816946,64842,22248,2225,0
384630,64844,49907,4991,0
775130,64848,55121,8268,0
765586,64856,39762,3976,0
603200,64865,18300,1830,0
452014,64870,18161,1816,0
818150,64875,27208,2721,0
40213,64893,64893,9734,0
808467,64900,21148,2115,0
18422,64910,27506,2751,0
21788,64913,20762,2076,0
584031,64914,19634,1963,0
38088,64917,17848,1785,0
608067,64926,18993,1899,0
235445,64926,31071,3107,0
808603,64948,32465,3247,0
724725,64963,64963,9744,0
197529,64964,22744,2274,0
826965,64965,33705,3983,0
380387,64980,31110,3111,0
132116,64987,64987,9748,0
629644,65000,65000,9750,0
851135,65000,13000,1300,0
415639,65000,32500,4875,0
1040,65009,30154,3015,0
770235,65010,16031,1792,0
827579,65019,18411,1841,0
597266,65027,32208,3236,0
235932,65036,65036,9755,0
776038,65040,32520,4878,0
531255,65043,19103,1910,0
135201,65046,65046,6505,0
811839,65062,21064,2208,0
186332,65071,13014,1301,0
807495,65087,26540,2654,0
602628,65111,65111,9767,0
552891,65112,54958,5496,0
370299,65118,33985,3398,0
834087,65120,65120,6512,0
417830,65133,23221,2322,0
209227,65196,27590,2759,0
534671,65201,51499,7725,0
438077,65202,22733,2777,0
347770,65207,20666,2067,0
524997,65213,31099,3330,0
36794,65217,52174,7826,0
505434,65220,65220,9783,0
539306,65269,65269,6527,0
39087,65271,65271,9791,0
509771,65280,65280,9792,0
807151,65286,23332,2333,0
600604,65286,23332,2333,0
614393,65286,23332,2333,0
255614,65286,23332,2333,0
807637,65286,23332,2333,0
418337,65286,23332,2333,0
817837,65289,23335,2333,0
436100,65289,23335,2333,0
609999,65290,23335,2334,0
820127,65292,23337,2334,0
820506,65292,23337,2334,0
44544,65297,58775,8816,0
872703,65300,13060,1306,0
470640,65314,26577,2658,0
510118,65320,65320,6532,0
358927,65322,65322,9798,0
552044,65332,50349,6997,0
810800,65343,23722,2372,0
525539,65355,40881,4617,0
436077,65359,34443,3606,0
611496,65359,18848,1919,0
394858,65360,31386,3139,0
614399,65381,22687,2300,0
574883,65394,33011,3301,0
720336,65426,58883,8832,0
221182,65440,19444,1944,0
630872,65443,65443,9816,0
821715,65451,19642,1964,0
780092,65453,26758,2676,0
809071,65455,25542,2554,0
477805,65471,52599,7834,0
707628,65480,34781,4079,0
232816,65484,58932,8840,0
315145,65513,13993,1455,0
684013,65552,65552,6555,0
772783,65556,65556,6556,0
209099,65561,25037,2504,0
807696,65571,19729,1973,0
506892,65623,65623,9843,0
820712,65627,19770,1977,0
529978,65629,18490,1849,0
346231,65643,65643,6564,0
38075,65645,65645,9847,0
370648,65667,65667,6567,0
831954,65667,65667,6567,0
234950,65710,13406,1363,0
570136,65710,65710,9856,0
506978,65714,13143,1314,0
595156,65737,19849,1985,0
624978,65744,23664,2366,0
681091,65751,65751,9863,0
547669,65751,49568,6829,0
190396,65769,59352,5935,0
820146,65772,19875,1987,0
516448,65804,22978,2298,0
817542,65815,19906,1991,0
426228,65826,36500,3650,0
466731,65835,33249,4328,0
670119,65843,34629,3463,0
650186,65855,65855,9878,0
175228,65863,18612,1861,0
453572,65863,23819,2394,0
879834,65882,65882,9882,0
815942,65910,21499,2150,0
737919,65925,59685,8953,0
222619,65936,25454,2545,0
271299,65943,59169,8875,0
848862,66000,66000,9600,0
674999,66012,56112,8417,0
607506,66017,21410,2141,0
821401,66031,21586,2159,0
695508,66044,18665,1866,0
380993,66044,51303,5130,0
646814,66070,66070,9910,0
446183,66071,22083,2208,0
277179,66083,66083,9107,0
68106,66098,66098,9915,0
769808,66099,35951,4707,0
548078,66108,31434,3143,0
43026,66109,66109,6611,0
