id_n,Salaries
78792,464680
349394,429720
784319,448831
30777,436680
195019,416157
630899,448736
555992,486097
51989,471548
547644,415236
799308,413841
572219,450173
563188,456429
680065,427659
175880,415330
324768,431696
234681,415749
731514,470148
244047,457016
704702,448304
542505,459372
46941,475603
349267,496758
384717,472000
31775,469113
213208,426588
691095,417529
624192,495976
797303,462892
572712,480747
361354,428152
552893,417188
317586,490115
668680,417734
91274,435648
82824,467496
431110,458997
254991,450860
759251,472168
746062,453374
121927,448647
572306,460833
665617,470267
163798,464022
371102,416481
167411,480795
698084,485873
357546,454666
507819,448082
704010,484739
319853,470311
565040,435786
48102,452008
26740,462897
438307,459075
13037,425873
603965,420528
354114,410837
750944,453563
577700,464648
243946,461811
549807,469530
191963,412271
417778,420104
302716,490010
343494,455963
488404,472737
746225,459418
350646,463879
7803,447752
359140,438074
491331,431842
148460,491200
577679,497779
755037,472431
634820,494463
245929,447512
691084,412784
668318,463248
75339,428301
442428,464619
143996,460560
344671,436465
536011,422565
288664,444900
252618,429331
479193,458840
413730,474766
228140,441445
227358,412414
320553,458251
377395,450900
747588,464839
661086,462435
181857,428760
462898,440067
58747,459731
350453,428679
126324,447336
94424,478971
549844,451365
109519,425019
10931,489223
676593,444171
683207,483262
532857,480939
62104,421611
561020,430926
664700,420510
185822,425442
495385,452895
647936,443926
694638,492651
74202,468997
550904,480887
663156,437299
546332,439471
123565,466659
332169,451209
349131,452500
494345,470430
304903,485122
123338,414070
525444,490536
243848,451727
387074,467466
786312,433954
96594,416853
161349,487375
717367,414754
694600,469484
590201,452837
207103,448249
621491,419105
440926,450228
30111,480474
41941,417004
249900,499082
771147,413654
473275,431831
306984,470934
251250,447141
709783,475447
743326,431100
766763,455592
171604,465324
534098,442626
87894,439324
393026,477997
314488,448620
132221,428452
369522,428935
787598,493082
255364,452234
348777,426255
153686,461629
540526,467083
307026,446009
225192,472977
533589,486866
379784,486804
515625,417763
532128,422251
693528,490624
425439,435029
585102,468394
675405,468254
201143,491672
338705,462572
402571,438287
523949,459567
267989,412820
321928,439642
53385,489975
283189,457270
643427,496264
494184,493192
528487,485833
504526,496468
590176,413695
622834,417817
76007,492496
253858,462985
464247,485554
289129,429841
349126,447717
255122,433871
137313,423221
689167,411410
521678,446099
780171,470615
289645,482116
163095,476210
178995,433873
263699,469248
433844,456799
580983,456229
135723,457328
260885,442339
526336,455244
732909,410793
772769,446165
225657,419485
430899,461779
795206,493058
501792,455103
238392,439363
595452,426681
159046,453656
99594,471440
214058,484499
208898,484977
405948,481671
152163,451570
134442,427032
150279,459770
347033,419785
648684,462820
97867,413159
175162,441754
786666,428009
203298,425636
343569,432473
329474,440103
754869,447916
371488,450041
760850,495450
405856,439729
544690,467736
321351,470936
704625,418696
710736,417867
397328,446755
751897,418862
496809,416435
268995,457721
304494,430040
234920,457690
390540,491600
330965,415345
90966,435510
185196,458062
258547,413488
160549,418768
654975,462141
245139,450988
173632,433499
289856,482256
389728,468205
223784,491224
1979,481592
203493,439527
433127,436719
705756,472660
1240,428088
480476,441638
61103,419808
101013,458222
706875,424663
219295,480521
404039,476566
739205,417380
452396,464992
276269,489219
805791,434918
22971,411722
281423,437582
381819,496264
726756,487336
395847,485247
162372,495206
267717,430512
108972,444866
475190,430990
565129,458557
318576,446784
57136,424546
542082,412085
234855,424787
784418,448603
717142,427759
689433,433553
704173,457804
142305,484732
436760,458473
19897,444001
755158,457847
472280,417709
632044,411245
438881,436986
380505,450372
786278,415581
346715,434425
373119,430207
402850,473668
718728,432297
347838,460770
663244,414022
760337,413842
494302,464098
237733,466600
243698,487211
751555,479525
798072,421084
517229,427608
154017,450717
480994,499571
484227,477547
458315,441070
588234,417062
471306,470297
391460,486714
853364,457120
667828,437973
293798,461341
329245,454444
73309,414600
188244,459636
439227,417500
467619,441769
390824,477398
269266,463525
784566,462316
454652,457322
667491,456204
545727,452492
630253,471561
750649,414749
437519,415360
408097,491652
710904,478781
776836,443880
14425,460649
592946,463951
204490,471986
39200,418142
675731,436842
212623,480128
148770,465908
4023,465337
479581,464104
5624,441494
239286,427058
65613,488540
539906,486144
176578,423700
128530,431396
334473,432300
653759,494965
109374,484297
81989,429145
525611,463532
298919,441588
411558,451708
665774,470538
201589,420486
251688,421132
666016,417655
144207,441050
731610,443654
511569,498568
143163,488866
30469,458945
744473,445840
380682,445387
33762,458487
371068,490283
353616,444216
603671,458758
465806,460816
204926,445644
230233,411931
471621,432241
369689,417037
199157,418290
504464,497574
720592,415187
639141,452306
328957,480638
154862,421468
338156,438835
302971,420679
690987,477384
769166,443840
661402,431492
6007,411487
780069,419088
479100,455292
44182,418783
440929,440594
596205,494518
102234,418771
521830,413516
767104,454421
748756,458059
628004,446600
272173,461026
343195,411276
132542,468748
169321,469384
12354,441502
546364,423038
87238,410899
499368,436458
230841,420194
631719,464947
534993,415630
319342,468268
703929,479453
124668,421287
513590,495083
285289,450138
448199,434181
433472,460417
733904,497342
82626,447499
597866,498800
389742,435859
337771,415750
9758,420532
376469,435083
241134,464926
58504,476218
662380,448458
366583,499444
516526,483000
402162,438154
466443,427900
478244,417647
295974,435712
707436,431745
586975,467998
109334,491175
88926,495630
588190,458861
375039,425651
74959,492370
426857,465813
199782,499185
197672,480522
279890,425435
774689,439800
453745,432475
198204,447248
393513,473676
465576,455363
623907,436951
466483,431348
339463,423114
277192,492135
58837,461973
383890,448332
105009,423360
354434,488311
3067,461367
477380,455447
677501,456167
341665,431956
639481,457569
23353,491113
585489,471348
72969,426357
754854,495958
259385,420859
470458,417987
372836,429177
81535,470262
194974,455888
557739,449407
464277,413448
396608,468525
184318,469216
508207,462849
265944,487743
786605,411672
104565,415103
28207,431481
629113,489530
63949,475316
432243,484736
752608,448868
745189,422416
381402,411013
180233,495210
190912,484330
485877,432747
21299,464527
548786,416310
143116,448142
656920,444632
543648,481539
666399,448142
142757,445016
355819,464204
338615,422504
362838,447134
259380,473636
100190,427455
546410,449579
446883,419277
433293,466332
73518,497077
601365,461140
239219,448737
711755,454266
390556,469395
450408,418994
205816,427959
460954,481780
763283,452813
206610,456026
67663,470066
444825,422107
345056,452657
30663,458709
79844,466312
613445,442355
281480,429083
639699,420522
670985,441852
340164,484395
645198,423185
760344,412570
409483,421744
226816,450844
367819,498303
211,475471
785574,497611
630050,429938
402862,467343
458935,479511
279748,419994
510829,428912
294419,428057
263278,416904
465917,493653
587660,415063
25287,411245
790234,423702
782855,434100
526604,468828
382057,458748
180393,448008
565363,449288
96194,460544
212784,468107
134418,484656
760998,418904
369788,459313
550101,461001
238505,426318
434533,468180
661520,459415
127116,436767
229446,487889
654205,418454
230082,490612
33358,466831
510738,499737
476599,471007
281047,421310
660310,474300
120684,488025
407250,453273
345143,429679
642503,488507
794216,469729
486113,462227
431386,459148
234814,428851
219053,498264
790595,427102
668756,450872
441074,414884
509348,432952
478703,478596
136760,421700
421570,455038
547502,411727
171411,453923
516457,468137
146915,491855
359649,440298
699999,454857
297299,477608
778953,436648
442194,414709
453257,452446
557368,436902
303165,482575
612757,456440
78842,498891
584733,412559
246243,455303
433551,476643
237962,474840
387485,422730
529961,467256
254978,412872
680199,486434
204022,444066
737193,452058
127930,458012
142289,452434
523475,433027
453158,456328
353752,468430
398480,452811
404072,426384
529872,440887
348905,418746
590710,411496
229425,418498
110434,496094
260234,451596
615592,441589
318679,435190
749862,460990
430245,434331
342654,493290
188815,486135
157260,476679
319364,470727
442795,448847
369881,419498
752239,452684
633536,487105
300491,438691
474900,448217
764918,432480
238418,455487
720890,471072
643980,446006
157318,428657
15754,447670
253880,472160
181201,421256
385540,434009
154121,417680
693967,460188
293615,491693
218238,448494
364249,470271
23029,419224
385048,455961
22588,466966
152467,467902
858126,455018
791269,468408
587609,461991
492610,479640
783756,478038
632100,455039
29856,456375
58030,464319
381590,451789
44652,413387
755679,486336
222310,461715
267975,438031
627717,417025
26358,466915
757558,458591
59170,479450
296583,413164
445595,441547
126246,456278
395377,432871
664536,488494
131596,478738
201938,479714
157114,490895
572922,412057
719406,473638
18429,457006
59367,457724
112381,458367
307511,468792
719569,458701
252065,461471
410423,443871
785891,468644
393075,475920
407492,484570
520052,458569
495873,434287
163519,423247
99344,488168
84191,422420
87753,450513
31234,442326
448453,429730
709930,437995
764786,480939
439712,451067
121261,476550
291274,416608
664495,418862
203320,423320
357038,426887
483378,430357
490165,430216
472641,461510
309476,474772
326198,414620
760446,474625
127770,442415
563432,456265
219420,471262
639622,413014
301738,441390
303840,411708
121435,444364
44448,436336
685017,462137
384082,439531
267431,423397
213829,455138
789439,484237
56185,429542
48592,432410
236181,450486
559016,426046
74254,444213
787861,462080
136132,460210
653903,445646
625584,442108
206027,435787
636692,438569
130342,482022
320132,472966
7800,446404
280277,422507
339362,420987
169556,436123
10743,411867
479445,436508
340457,480936
490188,425093
35930,498159
781859,479188
667500,441275
343908,478312
412298,464637
538103,425371
81126,464263
251394,451552
347712,454203
200934,472101
682213,422722
723696,475056
642388,441808
196206,462557
9304,467884
805979,454935
464342,490916
15431,469014
521550,422254
445190,482701
223501,458627
308939,497272
1807,436340
612479,492013
399549,412504
301479,476947
283064,478749
769255,460297
60940,494172
760333,495633
154482,464914
802305,439729
234033,489853
448049,484415
641812,443310
609958,478526
136894,418543
50533,448627
216269,482549
114544,461021
584269,412604
105573,424903
223652,428690
176823,474691
150399,426766
197845,451087
136051,414046
108030,435877
91194,433517
629357,443341
648374,445942
256034,443780
380826,426545
538999,452880
641941,414893
729792,443897
168691,474096
383275,478816
512766,458497
599949,441532
417919,460083
551257,419853
225321,419758
399906,423571
751609,421641
179708,412394
658837,433623
539564,425389
33259,476216
405388,463427
776707,492420
348720,454114
605349,466544
760,428415
419078,419731
169665,486575
168113,437894
276723,484219
272355,448375
72236,444580
443005,439053
90415,469437
161794,414832
795345,446048
204300,496355
279924,432094
486898,418223
490135,430158
216207,448546
356000,424177
3394,485535
420608,447087
334980,477783
661040,433776
635264,414561
557462,463067
690455,488099
164582,494261
486979,435117
414572,437809
760461,438234
357400,436511
758687,420916
438037,487160
607946,492776
480912,470866
217813,476265
678573,422159
611206,477867
735145,479795
767253,442874
394969,477808
87835,490709
73055,463346
434568,415240
179669,456131
26348,456278
97861,419485
198557,486999
749027,443870
811,462968
395341,412910
704547,443207
602602,428605
31254,442747
455662,484357
207867,493827
318696,461590
419399,472485
406258,456469
291824,458950
308150,414098
306195,437364
113556,453405
569561,498769
290524,420103
143391,474399
207413,495144
445649,452192
351584,429223
699708,471436
233068,465854
670778,427689
294833,412165
76419,424748
130821,417723
722600,443976
494633,438570
437977,464212
398019,414186
190128,444626
349745,457879
238962,466703
482427,497703
611276,479095
258107,445484
443885,488885
235518,456400
47790,418265
49603,476548
9510,460441
401840,479640
479716,426685
129915,484795
525582,429839
579251,491801
126208,496564
86526,422853
61841,477320
161359,442761
719542,417051
622159,432018
144742,452492
643419,469202
27619,440706
412370,429823
25815,493431
665618,463248
